id,category,type,prompt,difficulty,keywords,length,created_at
934,시,시 구조 변형 연습,"'교실 창밖 풍경'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['시험장', '책상밑발소리', '교탁']",121,2025-07-23 16:25:29
935,시,시 구조 변형 연습,'교실 창밖 풍경'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['교탁', '시험번호표', '스터디노트']",95,2025-07-23 16:26:29
936,시,시 구조 변형 연습,'연습장 가득 문제'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['지우개가루', '책상밑발소리', '필통']",93,2025-07-23 16:27:29
937,시,시 구조 변형 연습,"문장 '도서관 열람실'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['흰 시험지', '교탁위책', '강의실']",67,2025-07-23 16:28:29
938,시,시 구조 변형 연습,'새벽 공부방'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['형광펜', '스터디플래너', '모의고사']",59,2025-07-23 16:29:29
939,시,시 구조 변형 연습,'졸린 새벽'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['시험분위기', '공부책무게', '가방끈']",96,2025-07-23 16:30:29
940,시,시 구조 변형 연습,'성적표 봉투'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['교실바람', '노트북', '포스트잇']",129,2025-07-23 16:31:29
941,시,시 구조 변형 연습,'연습장 가득 문제'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['시험분위기', '책상다리', '공부계획']",99,2025-07-23 16:32:29
942,시,시 구조 변형 연습,'책상 위 커피'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['책상밑', '강의자료', '모의고사']",120,2025-07-23 16:33:29
943,시,시 구조 변형 연습,주어진 '새벽 공부방'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['시험장', '낙서', '모래시계']",120,2025-07-23 16:34:29
944,시,시 구조 변형 연습,'답안지 한 장' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['교탁', '책상냄새', '영어단어장']",121,2025-07-23 16:35:29
945,시,시 구조 변형 연습,'새벽 공부방'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['도서관시계', '휴대폰알람', '독서대']",125,2025-07-23 16:36:29
946,시,시 구조 변형 연습,'새벽 공부방'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['도서관의자', '모래시계', '독서실']",146,2025-07-23 16:37:29
947,시,시 구조 변형 연습,"'도서관 열람실'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['백지', '지우개가루', '연습문제집']",93,2025-07-23 16:38:29
948,시,시 구조 변형 연습,'흐릿한 형광등'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['책상냄새', '서류봉투', '모의점수표']",101,2025-07-23 16:39:29
949,시,시 구조 변형 연습,'붉은 채점 펜'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['연습문제', '독서대', '족보']",125,2025-07-23 16:40:29
950,시,시 구조 변형 연습,'답안지 한 장'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['책상밑발소리', '스탠드', '도서관']",137,2025-07-23 16:41:29
951,시,시 구조 변형 연습,'흐릿한 형광등'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['칠판', '필통소리', '답안지']",55,2025-07-23 16:42:29
952,시,시 구조 변형 연습,"'연습장 가득 문제'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['가방속', '시험범위표', '커피잔']",55,2025-07-23 16:43:29
953,시,시 구조 변형 연습,'성적표 봉투'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['책상냄새', '책걸상', '사전']",58,2025-07-23 16:44:29
954,시,시 구조 변형 연습,'성적표 봉투'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['책갈피', '모의고사', '지우개가루']",52,2025-07-23 16:45:29
955,시,시 구조 변형 연습,'답안지 한 장'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['종이냄새', '시험감독관', '형광펜자국']",51,2025-07-23 16:46:29
956,시,시 구조 변형 연습,'붉은 채점 펜'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['눈꺼풀', '모의점수표', '스탠드']",121,2025-07-23 16:47:29
957,시,시 구조 변형 연습,주어진 '새벽 공부방'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['휴대폰알람', '교실시계', '모의시험장']",111,2025-07-23 16:48:29
958,시,시 구조 변형 연습,"'두꺼운 교과서'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['펜촉', '칠판', '백지시험지']",142,2025-07-23 16:49:29
959,시,시 구조 변형 연습,"'마지막 모의고사'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['포스트잇', '시계초침', '복도']",146,2025-07-23 16:50:29
960,시,시 구조 변형 연습,"'연습장 가득 문제'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['공부계획', '책상', '연습문제집']",50,2025-07-23 16:51:29
961,시,시 구조 변형 연습,'답안지 한 장'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['도서관의자', '독서실', '점수표']",126,2025-07-23 16:52:29
962,시,시 구조 변형 연습,'고요한 독서실'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['종이냄새', '공책', '교실바람']",118,2025-07-23 16:53:29
963,시,시 구조 변형 연습,'시험지 위 연필'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['칠판', '시험감독관', '백지']",96,2025-07-23 16:54:29
964,시,시 구조 변형 연습,'새벽 공부방' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['눈꺼풀', '형광펜자국', '책갈피']",89,2025-07-23 16:55:29
965,시,시 구조 변형 연습,'두꺼운 교과서'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['시험감독관', '노트북불빛', '연습노트']",115,2025-07-23 16:56:29
966,시,시 구조 변형 연습,주어진 '시험지 위 연필'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['도서관', '서류봉투', '공부계획']",76,2025-07-23 16:57:29
967,시,시 구조 변형 연습,'빈 강의실'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['스터디노트', '책가방', '가방속']",56,2025-07-23 16:58:29
968,시,시 구조 변형 연습,'입실 전 복도' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['시험범위', '교과노트', '수학문제']",117,2025-07-23 16:59:29
969,시,시 구조 변형 연습,'연습장 가득 문제'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['스터디플래너', '채점', '책상냄새']",62,2025-07-23 17:00:29
970,시,시 구조 변형 연습,'고요한 독서실'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['커피잔', '책장', '펜촉']",122,2025-07-23 17:01:29
971,시,시 구조 변형 연습,"'새벽 공부방'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['샤프심통', '이면지', '서류봉투']",76,2025-07-23 17:02:29
972,시,시 구조 변형 연습,주어진 '시험지 위 연필'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['책무게', '공책', '서랍']",135,2025-07-23 17:03:29
973,시,시 구조 변형 연습,'두꺼운 교과서'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['공부계획', '스터디노트', '책상밑발소리']",89,2025-07-23 17:04:29
974,시,시 구조 변형 연습,'교실 창밖 풍경' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['모의고사', '책걸상', '시험번호표']",124,2025-07-23 17:05:29
975,시,시 구조 변형 연습,'연습장 가득 문제' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['책장넘김소리', '책상밑', '시험분위기']",131,2025-07-23 17:06:29
976,시,시 구조 변형 연습,'도서관 열람실'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['가방끈', '분필', '백지시험지']",137,2025-07-23 17:07:29
977,시,시 구조 변형 연습,'교문 앞 긴장'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['연습공책', '지우개가루', '형광펜']",90,2025-07-23 17:08:29
978,시,시 구조 변형 연습,주어진 '성적표 봉투'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['성적표', '적막', '교과서']",105,2025-07-23 17:09:29
979,시,시 구조 변형 연습,"문장 '연습장 가득 문제'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['이면지', '책상다리', '모래시계']",96,2025-07-23 17:10:29
980,시,시 구조 변형 연습,'시험 전날 밤'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['강의자료', '문제집', '채점']",127,2025-07-23 17:11:29
981,시,시 구조 변형 연습,'두꺼운 교과서' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['눈꺼풀', '가방끈', '노란 조명']",130,2025-07-23 17:12:29
982,시,시 구조 변형 연습,'흐릿한 형광등' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['책갈피', '시계초침', '칠판']",68,2025-07-23 17:13:29
983,시,시 구조 변형 연습,'교실 창밖 풍경' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['문제집', '스탠드', '낙서']",91,2025-07-23 17:14:29
984,시,시 구조 변형 연습,주어진 '책상 위 시계'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['도서관책상', '교과노트', '샤프심통']",51,2025-07-23 17:15:29
985,시,시 구조 변형 연습,'입실 전 복도'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['도서관시계', '책갈피', '시계초침']",120,2025-07-23 17:16:29
986,시,시 구조 변형 연습,주어진 '시험 전날 밤'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['백지', '스터디노트', '형광펜']",96,2025-07-23 17:17:29
987,시,시 구조 변형 연습,주어진 '연습장 가득 문제'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['눈꺼풀', '필통', '강의실']",58,2025-07-23 17:18:29
988,시,시 구조 변형 연습,'책상 위 시계'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['모의점수표', '채점', '연습공책']",85,2025-07-23 17:19:29
989,시,시 구조 변형 연습,'교문 앞 긴장'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['칠판', '스탠드', '도서관시계']",66,2025-07-23 17:20:29
990,시,시 구조 변형 연습,"문장 '교실 창밖 풍경'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['가방속', '백지', '교실시계']",142,2025-07-23 17:21:29
991,시,시 구조 변형 연습,주어진 '성적표 봉투'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['책상밑발소리', '시험지냄새', '책상냄새']",119,2025-07-23 17:22:29
992,시,시 구조 변형 연습,"문장 '입실 전 복도'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['펜촉', '연습공책', '공부책무게']",111,2025-07-23 17:23:29
993,시,시 구조 변형 연습,'붉은 채점 펜'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['책상다리', '책갈피', '시험범위']",81,2025-07-23 17:24:29
994,시,시 구조 변형 연습,'책상 위 커피'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['책상', '교과서', '서랍']",79,2025-07-23 17:25:29
995,시,시 구조 변형 연습,'두꺼운 교과서' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['책장넘김소리', '연습문제', '교탁']",92,2025-07-23 17:26:29
996,시,시 구조 변형 연습,'입실 전 복도'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['가방속', '책가방', '책상밑발소리']",57,2025-07-23 17:27:29
997,시,시 구조 변형 연습,'연습장 가득 문제'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['책장넘김소리', '분필', '노란 조명']",80,2025-07-23 17:28:29
998,시,시 구조 변형 연습,'답안지 한 장' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['책상모서리', '수험표', '필통소리']",132,2025-07-23 17:29:29
999,시,시 구조 변형 연습,"'책상 위 시계'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['스터디노트', '새벽공기', '휴대폰알람']",62,2025-07-23 17:30:29
1000,시,시 구조 변형 연습,'교실 창밖 풍경'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['책상', '교과노트', '교실시계']",50,2025-07-23 17:31:29
