id,category,type,prompt,difficulty,keywords,length
76,시나리오,장르 변환,주제 '휴대폰을 잃어버린 손님과 점원의 해프닝'를 드라마과 감성 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,어려움,"['로맨스', '스릴러', '감성']",99
77,시나리오,장르 변환,주제 '학교 복도에서 흘린 필통을 주워주는 장면' 상황을 판타지과 드라마 톤으로 변환해 5줄 이내로 작성하세요.,쉬움,"['스릴러', 'SF', '드라마']",82
78,시나리오,장르 변환,주제 '도시 버스 안에서 만난 친절한 낯선 사람'를 드라마과 느와르 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,쉬움,"['SF', '공포', '드라마']",95
79,시나리오,장르 변환,주제 '지하철에서 지갑을 잃어버린 상황'를 느와르과 판타지 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,어려움,"['감성', '코믹', '판타지']",127
80,시나리오,장르 변환,주제 '지하철 플랫폼에서 이어진 짧은 인사'를 판타지과 SF 스타일로 각각 변환해 5줄 이내로 표현하세요.,쉬움,"['드라마', 'SF', '감성']",158
81,시나리오,장르 변환,주제 '아파트 놀이터에서 아이들을 지켜보는 부모들'를 감성과 스릴러 두 장르로 변환해 각각 짧은 시나리오(5줄 이내)로 표현하세요.,어려움,"['드라마', '판타지', '스릴러']",159
82,시나리오,장르 변환,주제 '도서관에서 동시에 같은 책을 집어든 두 사람'를 SF과 드라마 스타일로 각각 변환해 5줄 이내로 표현하세요.,어려움,"['판타지', '공포', '로맨스']",90
83,시나리오,장르 변환,주제 '아침 지하철 출근길의 작은 소동'를 로맨스과 공포 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,어려움,"['판타지', '코믹', '스릴러']",147
84,시나리오,장르 변환,주제 '마트 시식 코너에서 벌어진 작은 해프닝'를 감성과 SF 두 장르로 변환해 각각 짧은 시나리오(5줄 이내)로 표현하세요.,어려움,"['감성', '공포', '액션']",108
85,시나리오,장르 변환,주제 '영화관 로비에서 상영 전 기다리며 나눈 대화'를 공포과 드라마 두 가지 버전으로 변환해 5줄씩 작성하세요.,어려움,"['판타지', '코믹', 'SF']",159
86,시나리오,장르 변환,아침 지하철 출근길의 작은 소동' 상황을 스릴러과 드라마 두 가지 시나리오로 각 4줄씩 작성하세요.,어려움,"['SF', '판타지', '느와르']",98
87,시나리오,장르 변환,주제 '백화점 푸드코트에서 함께한 짧은 식사'를 드라마과 느와르 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,쉬움,"['드라마', '코믹', '스릴러']",104
88,시나리오,장르 변환,퇴근길 버스 안에서 벌어진 작은 소동' 상황을 스릴러와 공포 톤으로 각각 4줄 이내 시나리오로 작성하세요.,쉬움,"['액션', '코믹', '공포']",158
89,시나리오,장르 변환,아파트 복도에서 마주친 이웃과의 대화' 상황을 SF과 감성 두 가지 시나리오로 각 4줄씩 작성하세요.,쉬움,"['스릴러', 'SF', '감성']",99
90,시나리오,장르 변환,주제 '아파트 놀이터에서 아이들을 지켜보는 부모들'를 느와르과 액션 두 가지 버전으로 변환해 5줄씩 작성하세요.,어려움,"['공포', '로맨스', '코믹']",121
91,시나리오,장르 변환,주제 '비 오는 날 우산을 함께 쓴 두 사람'를 SF과 판타지 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,쉬움,"['드라마', '코믹', '로맨스']",126
92,시나리오,장르 변환,주제 '카페에서 커피를 쏟은 장면' 상황을 코믹과 액션 톤으로 변환해 5줄 이내로 작성하세요.,쉬움,"['SF', '드라마', '감성']",81
93,시나리오,장르 변환,주제 '버스카드가 없어 난처한 승객과 기사'를 판타지과 느와르 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,어려움,"['드라마', '판타지', '액션']",132
94,시나리오,장르 변환,주제 '영화관 로비에서 상영 전 기다리며 나눈 대화'를 스릴러과 느와르 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,어려움,"['액션', 'SF', '판타지']",83
95,시나리오,장르 변환,주제 '지하철 플랫폼에서 이어진 짧은 인사'를 감성과 액션 두 장르로 변환해 각각 짧은 시나리오(5줄 이내)로 표현하세요.,어려움,"['로맨스', 'SF', '액션']",156
96,시나리오,장르 변환,주제 '동네 서점에서 동시에 같은 소설을 집은 두 사람'를 판타지과 액션 두 장르로 변환해 각각 짧은 시나리오(5줄 이내)로 표현하세요.,쉬움,"['코믹', 'SF', '스릴러']",104
97,시나리오,장르 변환,백화점 에스컬레이터에서의 짧은 인연' 상황을 드라마와 액션 톤으로 각각 4줄 이내 시나리오로 작성하세요.,쉬움,"['공포', '로맨스', 'SF']",133
98,시나리오,장르 변환,주제 '학교 체육대회에서의 작은 오해'를 공포과 액션 두 장르로 변환해 각각 짧은 시나리오(5줄 이내)로 표현하세요.,쉬움,"['판타지', '액션', '공포']",120
99,시나리오,장르 변환,학교 운동장에서 만난 새로운 친구' 상황을 느와르와 판타지 톤으로 각각 4줄 이내 시나리오로 작성하세요.,어려움,"['액션', '감성', '드라마']",116
100,시나리오,장르 변환,주제 '동네 빵집에서 같은 케이크를 고른 순간'를 감성과 드라마 스타일로 각각 변환해 5줄 이내로 표현하세요.,어려움,"['로맨스', '스릴러', '공포']",96
101,시나리오,장르 변환,영화관 로비에서 상영 전 기다리며 나눈 대화'를 감성과 SF 장르로 나눠 각각 4줄 시나리오로 구성하세요.,쉬움,"['스릴러', '공포', '드라마']",113
102,시나리오,장르 변환,주제 '동네 PC방 자리에서 마주친 두 사람'를 액션과 로맨스 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,중간,"['스릴러', '공포', '느와르']",118
103,시나리오,장르 변환,주제 '아침 지하철 출근길의 작은 소동'를 드라마과 판타지 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,어려움,"['드라마', '코믹', '판타지']",93
104,시나리오,장르 변환,주제 '도시 버스 안에서 만난 친절한 낯선 사람'를 로맨스과 드라마 스타일로 각각 변환해 5줄 이내로 표현하세요.,중간,"['드라마', '액션', '코믹']",147
105,시나리오,장르 변환,주제 '학교 체육대회에서의 작은 오해'를 SF과 스릴러 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,어려움,"['액션', '판타지', '드라마']",119
106,시나리오,장르 변환,주제 '아파트 복도에서 마주친 이웃과의 대화'를 드라마과 액션 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,중간,"['스릴러', '감성', '공포']",92
107,시나리오,장르 변환,주제 '백화점 에스컬레이터에서의 짧은 인연'를 감성과 드라마 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,쉬움,"['느와르', '로맨스', '판타지']",83
108,시나리오,장르 변환,주제 '백화점 푸드코트에서 함께한 짧은 식사'를 드라마과 스릴러 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,어려움,"['코믹', '느와르', '드라마']",137
109,시나리오,장르 변환,카페 창가 자리에서 이어진 인연' 상황을 로맨스과 드라마 두 가지 시나리오로 각 4줄씩 작성하세요.,쉬움,"['느와르', '코믹', '판타지']",85
110,시나리오,장르 변환,회사 탕비실에서 커피를 쏟아버린 동료' 상황을 액션과 드라마 두 가지 시나리오로 각 4줄씩 작성하세요.,어려움,"['액션', '코믹', 'SF']",160
111,시나리오,장르 변환,카페에서 커피를 쏟은 장면' 상황을 코믹과 느와르 두 가지 시나리오로 각 4줄씩 작성하세요.,어려움,"['감성', '느와르', '코믹']",83
112,시나리오,장르 변환,백화점 푸드코트에서 함께한 짧은 식사'를 로맨스과 감성 장르로 나눠 각각 4줄 시나리오로 구성하세요.,쉬움,"['판타지', '액션', '스릴러']",126
113,시나리오,장르 변환,주제 '회사 회의실 앞에서 기다리며 나눈 대화'를 공포과 감성 스타일로 각각 변환해 5줄 이내로 표현하세요.,어려움,"['드라마', '감성', '공포']",153
114,시나리오,장르 변환,주제 '도서관 계단에서 서로를 격려하는 학생들'를 공포과 드라마 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,중간,"['로맨스', '드라마', '공포']",121
115,시나리오,장르 변환,주제 '공원 산책로에서 강아지 산책 중 만난 사람들'를 SF과 로맨스 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,어려움,"['판타지', '코믹', 'SF']",93
116,시나리오,장르 변환,편의점 앞 테이블에서 이어진 늦은 밤 대화' 상황을 공포와 감성 톤으로 각각 4줄 이내 시나리오로 작성하세요.,어려움,"['액션', '느와르', 'SF']",104
117,시나리오,장르 변환,도시 버스 안에서 만난 친절한 낯선 사람'를 액션과 코믹 장르로 나눠 각각 4줄 시나리오로 구성하세요.,중간,"['로맨스', '공포', '액션']",129
118,시나리오,장르 변환,주제 '학교 체육대회에서의 작은 오해'를 로맨스과 느와르 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,중간,"['로맨스', '판타지', '감성']",102
119,시나리오,장르 변환,주제 '학교 복도에서 흘린 필통을 주워주는 장면' 상황을 감성과 공포 톤으로 변환해 5줄 이내로 작성하세요.,어려움,"['코믹', '액션', '공포']",121
120,시나리오,장르 변환,주제 '회사 탕비실에서 커피를 쏟아버린 동료'를 SF과 공포 버전으로 나눠서 4줄 시나리오 두 개로 만드세요.,어려움,"['느와르', '액션', '판타지']",104
121,시나리오,장르 변환,주제 '버스 정류장에서 이어진 짧은 인연'를 로맨스과 드라마 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,중간,"['로맨스', '스릴러', '감성']",124
122,시나리오,장르 변환,카페에서 커피를 쏟은 장면' 상황을 느와르과 드라마 두 가지 시나리오로 각 4줄씩 작성하세요.,어려움,"['SF', '스릴러', '드라마']",146
123,시나리오,장르 변환,주제 '지하철 플랫폼에서 이어진 짧은 인사'를 감성과 공포 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,어려움,"['판타지', '공포', '감성']",103
124,시나리오,장르 변환,주제 '영화관 로비에서 상영 전 기다리며 나눈 대화'를 액션과 스릴러 두 가지 버전으로 변환해 5줄씩 작성하세요.,어려움,"['SF', '액션', '로맨스']",85
125,시나리오,장르 변환,버스 정류장에서 이어진 짧은 인연'를 액션과 감성 장르로 나눠 각각 4줄 시나리오로 구성하세요.,중간,"['스릴러', '드라마', '판타지']",109
126,시나리오,장르 변환,주제 '회사 회의실 앞에서 기다리며 나눈 대화'를 드라마과 느와르 두 가지 버전으로 변환해 5줄씩 작성하세요.,중간,"['공포', '로맨스', 'SF']",109
127,시나리오,장르 변환,주제 '백화점 에스컬레이터 위에서 나눈 눈빛'를 로맨스과 공포 두 가지 버전으로 변환해 5줄씩 작성하세요.,중간,"['로맨스', '코믹', '스릴러']",138
128,시나리오,장르 변환,동네 빵집에서 같은 케이크를 고른 순간' 상황을 판타지과 드라마 두 가지 시나리오로 각 4줄씩 작성하세요.,중간,"['드라마', '판타지', '스릴러']",141
129,시나리오,장르 변환,주제 '카페에서 커피를 쏟은 장면'를 로맨스과 SF 두 가지 버전으로 변환해 5줄씩 작성하세요.,쉬움,"['SF', '로맨스', '공포']",98
130,시나리오,장르 변환,편의점 앞 테이블에서 이어진 늦은 밤 대화'를 스릴러과 판타지 장르로 나눠 각각 4줄 시나리오로 구성하세요.,어려움,"['드라마', '느와르', '액션']",143
131,시나리오,장르 변환,주제 '학교 복도에서 흘린 필통을 주워주는 장면'를 로맨스과 코믹 두 장르로 변환해 각각 짧은 시나리오(5줄 이내)로 표현하세요.,중간,"['코믹', '스릴러', '액션']",159
132,시나리오,장르 변환,주제 '아침 지하철 출근길의 작은 소동' 상황을 코믹과 감성 톤으로 변환해 5줄 이내로 작성하세요.,어려움,"['코믹', 'SF', '드라마']",116
133,시나리오,장르 변환,주제 '퇴근길 버스 안에서 벌어진 작은 소동' 상황을 공포과 로맨스 톤으로 변환해 5줄 이내로 작성하세요.,중간,"['판타지', '느와르', 'SF']",147
134,시나리오,장르 변환,주제 '영화관 로비에서 상영 전 기다리며 나눈 대화'를 코믹과 느와르 두 가지 버전으로 변환해 5줄씩 작성하세요.,어려움,"['코믹', '드라마', '감성']",104
135,시나리오,장르 변환,주제 '휴대폰을 잃어버린 손님과 점원의 해프닝'를 코믹과 액션 두 가지 장르로 각각 5줄 이내 시나리오로 변환하세요.,쉬움,"['스릴러', '코믹', '느와르']",107
136,시나리오,장르 변환,주제 '영화관 로비에서 상영 전 기다리며 나눈 대화'를 SF과 감성 스타일로 각각 다른 분위기의 4줄 시나리오로 만드세요.,쉬움,"['판타지', '느와르', '공포']",155
