id,category,type,prompt,difficulty,keywords,length
11,시나리오,대사 작성,상황 '야시장 길모퉁이에서 거래하는 두 사람'에서 '여자'과(와) '운전자'가 주고받는 대사를 따뜻한 톤으로 4줄 이내로 작성하세요.,어려움,"['카메라', '택배 박스', '분필']",103
12,시나리오,대사 작성,상황 '지하 주차장에서 충돌 후 화해하는 운전자들'에서 '여자'과(와) '댄서'가 주고받는 대사를 따뜻한 톤으로 4줄 이내로 작성하세요.,쉬움,"['스마트폰', '사진첩', 'USB']",124
13,시나리오,대사 작성,상황 '폭우 속 버스 정류장에서 우연히 마주친 두 사람'에서 '경비원'과(와) '소녀'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,쉬움,"['성배', '책상 서랍', '마이크 케이블']",52
14,시나리오,대사 작성,상황 '폐허가 된 성당 안에서 속삭이는 탐정과 의뢰인'에서 '모험가'과(와) '기자'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,중간,"['노란 우비', '칠판', '회전문']",53
15,시나리오,대사 작성,상황 '고대 사원 앞에서 의식을 준비하는 무리'에서 '탐정'과(와) '상인'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,중간,"['스마트폰 알림', '노트북', 'LED 간판']",81
16,시나리오,대사 작성,상황 '고대 사원 앞에서 의식을 준비하는 무리'에서 '운전자'과(와) '탐정'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,쉬움,"['리모컨', '백화점 전광판', '신문 기사']",116
17,시나리오,대사 작성,상황 '야간 도로에서 차를 세우고 대화하는 형사와 목격자'에서 '환자'과(와) '탐정'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,중간,"['비닐 우산', '스마트폰 알림', '가로등 불빛']",140
18,시나리오,대사 작성,상황 '밤하늘이 보이는 스카이브리지에서 협상하는 기업 간부들'에서 '경비원'과(와) '사업가'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,어려움,"['버스 안내방송', '회전문', '유리창']",147
19,시나리오,대사 작성,상황 '고대 사원 앞에서 의식을 준비하는 무리'에서 '의사'과(와) '탐정'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,어려움,"['촛불', '조명등', '라디오']",82
20,시나리오,대사 작성,상황 '카지노 비밀 방에서 협상하는 범죄 조직원들'에서 '여자'과(와) '탐정'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,중간,"['동전', '마법서', '노란 우비']",83
21,시나리오,대사 작성,상황 '공항 보안 검색대 앞에서 긴장한 승객과 직원'에서 '소녀'과(와) '여자'가 주고받는 대사를 따뜻한 톤으로 4줄 이내로 작성하세요.,어려움,"['지하철 손잡이', '나침반', '네온 불빛']",120
22,시나리오,대사 작성,상황 '카지노 비밀 방에서 협상하는 범죄 조직원들'에서 '기자'과(와) '환자'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,어려움,"['리모컨', '버스 안내방송', '필기구']",148
23,시나리오,대사 작성,상황 '마법사의 도서관에서 비밀 서적을 찾는 모험가'에서 '남자'과(와) '모험가'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,중간,"['모래시계', '문패', '비닐 우산']",126
24,시나리오,대사 작성,상황 '지하철 플랫폼에서 시간을 다투는 형사와 목격자'에서 '모험가'과(와) '의사'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,중간,"['열쇠', '지하철 손잡이', '노란 우비']",62
25,시나리오,대사 작성,상황 '마법사의 도서관에서 비밀 서적을 찾는 모험가'에서 '의사'과(와) '마법사'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,중간,"['스마트워치', '장바구니', '백팩 지퍼']",116
26,시나리오,대사 작성,상황 '밤샘 도서관에서 공부를 포기하려는 학생과 친구'에서 '배우'과(와) '상인'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,쉬움,"['유리창', '빨간 리본', '비닐 우산']",133
27,시나리오,대사 작성,상황 '밤하늘이 보이는 스카이브리지에서 협상하는 기업 간부들'에서 '탐정'과(와) '소년'가 주고받는 대사를 서스펜스 톤으로 4줄 이내로 작성하세요.,쉬움,"['커피잔', '네온 불빛', '철문 손잡이']",107
28,시나리오,대사 작성,상황 '야시장 길모퉁이에서 거래하는 두 사람'에서 '탐정'과(와) '환자'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,쉬움,"['사다리', '라이터', '책']",87
29,시나리오,대사 작성,상황 '폐허가 된 마을 광장에서 미래를 논의하는 생존자들'에서 '회사원'과(와) '학생'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,중간,"['포스트잇', '신문', '택시 호출 앱']",113
30,시나리오,대사 작성,상황 '밤늦은 고급 레스토랑에서 거래하는 사업가들'에서 '학자'과(와) '사업가'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,중간,"['필기구', '스마트폰 알림', '빗방울']",84
31,시나리오,대사 작성,상황 '항구 부두에서 서류를 주고받는 탐정과 상인'에서 '소녀'과(와) '소년'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,어려움,"['책상 서랍', '포장마차 꼬치', '빗방울']",82
32,시나리오,대사 작성,상황 '전투 후 성문 앞에서 다투는 기사와 마법사'에서 '남자'과(와) '학생'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,중간,"['지하철 손잡이', '빗방울', '카메라']",97
33,시나리오,대사 작성,상황 '사막 유적 앞에서 단서를 나누는 고고학자들'에서 '모험가'과(와) '기자'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,어려움,"['트로피', '커피잔', '백팩 지퍼']",147
34,시나리오,대사 작성,상황 '카지노 비밀 방에서 협상하는 범죄 조직원들'에서 '배우'과(와) '경비원'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,중간,"['CCTV 화면', '리포터 마이크', '책상 서랍']",137
35,시나리오,대사 작성,상황 '연습실 거울 앞에서 갈등을 나누는 댄서들'에서 '여자'과(와) '운전자'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,중간,"['우산', '동전', '칠판']",68
36,시나리오,대사 작성,상황 '고대 유적지에서 발견한 문서를 두고 다투는 학자들'에서 '마법사'과(와) '소녀'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,쉬움,"['유리창', 'LED 간판', '버스 안내방송']",125
37,시나리오,대사 작성,상황 '전투 후 성문 앞에서 다투는 기사와 마법사'에서 '형사'과(와) '마법사'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,쉬움,"['지하철 손잡이', '자동차 블랙박스', '페트병']",132
38,시나리오,대사 작성,상황 '야시장 길모퉁이에서 거래하는 두 사람'에서 '의사'과(와) '마법사'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,쉬움,"['포스터', '리모컨', '회전문']",92
39,시나리오,대사 작성,상황 '공사장 안에서 위험을 경고하는 기술자와 경비원'에서 '형사'과(와) '학생'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,어려움,"['트로피', '신문지', '조명 스위치']",119
40,시나리오,대사 작성,상황 '도심 교차로에서 위기를 모면하는 두 사람'에서 '소년'과(와) '기자'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,쉬움,"['CCTV 화면', '노트북', '라이터']",87
41,시나리오,대사 작성,상황 '야간 도로에서 차를 세우고 대화하는 형사와 목격자'에서 '환자'과(와) '사업가'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,중간,"['등불', '포장마차 꼬치', '스마트워치']",114
42,시나리오,대사 작성,상황 '도시 야경을 배경으로 촬영 중인 배우와 감독'에서 '경비원'과(와) '남자'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,어려움,"['빗방울', '네온 불빛', '리모컨']",78
43,시나리오,대사 작성,상황 '폐허가 된 성당 안에서 속삭이는 탐정과 의뢰인'에서 '환자'과(와) '사업가'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,어려움,"['사진첩', '가죽 가방', '조명 스위치']",69
44,시나리오,대사 작성,상황 '고대 유적지에서 발견한 문서를 두고 다투는 학자들'에서 '의사'과(와) '학생'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,어려움,"['USB 메모리', '열쇠', '우산']",130
45,시나리오,대사 작성,상황 '밤늦은 고급 레스토랑에서 거래하는 사업가들'에서 '의사'과(와) '형사'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,중간,"['우산', '빗방울', '커피잔']",93
46,시나리오,대사 작성,상황 '밤하늘이 보이는 스카이브리지에서 협상하는 기업 간부들'에서 '마법사'과(와) '학자'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,어려움,"['리모컨', '카메라', '철문 손잡이']",91
47,시나리오,대사 작성,상황 '지하 주차장에서 충돌 후 화해하는 운전자들'에서 '사업가'과(와) '운전자'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,쉬움,"['라이터', '동전 교환기', '회전문']",56
48,시나리오,대사 작성,상황 '마법사의 도서관에서 비밀 서적을 찾는 모험가'에서 '학자'과(와) '학생'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,중간,"['스마트폰', 'CCTV 화면', '문패']",103
49,시나리오,대사 작성,상황 '야간 도로에서 차를 세우고 대화하는 형사와 목격자'에서 '환자'과(와) '여자'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,중간,"['손목시계', '버스카드', '조명 스위치']",71
50,시나리오,대사 작성,상황 '공사장 안에서 위험을 경고하는 기술자와 경비원'에서 '형사'과(와) '사업가'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,어려움,"['라이터', '마이크 케이블', '조명 타이머']",122
51,시나리오,대사 작성,상황 '폭풍우 치는 항구 창고에서 물건을 전달하는 밀수꾼들'에서 '기자'과(와) '탐정'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,중간,"['커피머신', '책상 서랍', '리포터 카메라']",80
52,시나리오,대사 작성,상황 '학교 옥상에서 비밀을 나누는 학생들'에서 '소년'과(와) '학생'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,쉬움,"['열쇠', '노란 우비', '교통 표지판']",150
53,시나리오,대사 작성,상황 '지하철 화재로 대피 중인 승객들'에서 '환자'과(와) '모험가'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,어려움,"['플라스틱 컵', '리포터 카메라', '지하철 손잡이']",111
54,시나리오,대사 작성,상황 '연습실 거울 앞에서 갈등을 나누는 댄서들'에서 '운전자'과(와) '소녀'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,중간,"['조명 타이머', '포스터', '버스 안내방송']",140
55,시나리오,대사 작성,상황 '도시 야경을 배경으로 촬영 중인 배우와 감독'에서 '마법사'과(와) '학자'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,쉬움,"['노란 우비', '문패', '휴대폰 알람']",124
56,시나리오,대사 작성,상황 '백화점 옥상에서 마지막 인사를 나누는 두 친구'에서 '회사원'과(와) '탐정'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,어려움,"['조명등', '사다리', 'CCTV 화면']",86
57,시나리오,대사 작성,상황 '야간 도로에서 차를 세우고 대화하는 형사와 목격자'에서 '탐정'과(와) '상인'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,중간,"['조명등', '분필', '스마트폰 알림']",96
58,시나리오,대사 작성,상황 '카지노 비밀 방에서 협상하는 범죄 조직원들'에서 '모험가'과(와) '마법사'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,중간,"['자동문', '라디오 잡음', '버스 안내방송']",143
59,시나리오,대사 작성,상황 '마법의 숲속 캠프파이어에서 전략을 짜는 모험가들'에서 '소녀'과(와) '회사원'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,어려움,"['CCTV 화면', '포스터', '자동문']",79
60,시나리오,대사 작성,상황 '전투 후 성문 앞에서 다투는 기사와 마법사'에서 '학자'과(와) '여자'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,중간,"['조명 스위치', '커피머신', '차 키']",87
61,시나리오,대사 작성,상황 '지하철 플랫폼에서 시간을 다투는 형사와 목격자'에서 '경비원'과(와) '남자'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,어려움,"['카메라', '열쇠', '가로등 불빛']",143
62,시나리오,대사 작성,상황 '사막 유적 앞에서 단서를 나누는 고고학자들'에서 '소녀'과(와) '마법사'가 주고받는 대사를 서스펜스 톤으로 4줄 이내로 작성하세요.,어려움,"['라디오', '포스터', '책']",101
63,시나리오,대사 작성,상황 '지하철 화재로 대피 중인 승객들'에서 '배우'과(와) '기자'가 주고받는 대사를 서스펜스 톤으로 4줄 이내로 작성하세요.,쉬움,"['스마트폰 알림', '유리창', '사진첩']",51
64,시나리오,대사 작성,상황 '지하 주차장에서 충돌 후 화해하는 운전자들'에서 '소녀'과(와) '운전자'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,어려움,"['비닐 우산', '버스 안내방송', '커피잔']",115
65,시나리오,대사 작성,상황 '야간 도로에서 차를 세우고 대화하는 형사와 목격자'에서 '경비원'과(와) '학자'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,어려움,"['스마트폰 알림', '조명 타이머', '네온사인']",125
66,시나리오,대사 작성,상황 '밤하늘이 보이는 스카이브리지에서 협상하는 기업 간부들'에서 '경비원'과(와) '학생'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,어려움,"['라디오 잡음', '스마트워치', '등불']",144
67,시나리오,대사 작성,상황 '연습실 거울 앞에서 갈등을 나누는 댄서들'에서 '학생'과(와) '모험가'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,쉬움,"['USB 메모리', '노란 우비', '스마트폰']",127
68,시나리오,대사 작성,상황 '학교 옥상에서 비밀을 나누는 학생들'에서 '남자'과(와) '기자'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,중간,"['동전 교환기', '라디오', '리포터 카메라']",95
69,시나리오,대사 작성,상황 '시장 골목에서 위험한 정보를 주고받는 상인과 탐정'에서 '운전자'과(와) '여자'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,중간,"['빗방울', '택배 박스', '리포터 마이크']",136
70,시나리오,대사 작성,상황 '고대 사원 앞에서 의식을 준비하는 무리'에서 '경비원'과(와) '탐정'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,쉬움,"['신문', '모래시계', '버스 안내방송']",141
71,시나리오,대사 작성,상황 '밤늦은 고급 레스토랑에서 거래하는 사업가들'에서 '기자'과(와) '운전자'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,중간,"['페인트 붓', '스마트워치', '택배 박스']",100
72,시나리오,대사 작성,상황 '대학 강의실에서 논문을 두고 언쟁하는 학생과 교수'에서 '의사'과(와) '학생'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,중간,"['라디오 잡음', '버스카드', '노란 우비']",113
73,시나리오,대사 작성,상황 '도서관 비밀 서고에서 단서를 발견한 두 탐정'에서 '운전자'과(와) '환자'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,쉬움,"['네온 불빛', '백팩', '스마트워치']",68
74,시나리오,대사 작성,상황 '야간 도로에서 차를 세우고 대화하는 형사와 목격자'에서 '소년'과(와) '모험가'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,쉬움,"['동전지갑', '마법서', '포스트잇']",50
75,시나리오,대사 작성,상황 '축제 불꽃놀이 직전의 무대 뒤'에서 '의사'과(와) '학자'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,쉬움,"['노란 우비', '마법서', '리포터 마이크']",137
76,시나리오,대사 작성,상황 '사막 유적 앞에서 단서를 나누는 고고학자들'에서 '마법사'과(와) '기자'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,중간,"['동전', '하이힐', '포스터']",74
77,시나리오,대사 작성,상황 '도시 옥상 정원에서 미래를 이야기하는 두 회사원'에서 '소년'과(와) '마법사'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,중간,"['빨간 리본', '장바구니', '스마트폰']",150
78,시나리오,대사 작성,상황 '마법사의 도서관에서 비밀 서적을 찾는 모험가'에서 '형사'과(와) '학생'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,중간,"['비닐 우산', '분필', '노트북']",86
79,시나리오,대사 작성,상황 '연습실 거울 앞에서 갈등을 나누는 댄서들'에서 '상인'과(와) '모험가'가 주고받는 대사를 따뜻한 톤으로 4줄 이내로 작성하세요.,중간,"['동전지갑', '카메라', '페인트 붓']",117
80,시나리오,대사 작성,상황 '밤하늘 별빛 아래 모닥불을 둘러싼 모험가들'에서 '운전자'과(와) '여자'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,어려움,"['자동차 블랙박스', '리포터 카메라', '네온 불빛']",57
81,시나리오,대사 작성,상황 '공항 보안 검색대 앞에서 긴장한 승객과 직원'에서 '경비원'과(와) '회사원'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,쉬움,"['커피잔', '빨간 리본', '우산']",78
82,시나리오,대사 작성,상황 '공사장 안에서 위험을 경고하는 기술자와 경비원'에서 '댄서'과(와) '경비원'가 주고받는 대사를 따뜻한 톤으로 4줄 이내로 작성하세요.,어려움,"['택배 박스', '버스 안내방송', '스티커 메모']",150
83,시나리오,대사 작성,상황 '도심 교차로에서 위기를 모면하는 두 사람'에서 '탐정'과(와) '기자'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,중간,"['포스터 조각', '분필', '백팩']",128
84,시나리오,대사 작성,상황 '사막 유적 앞에서 단서를 나누는 고고학자들'에서 '경비원'과(와) '소년'가 주고받는 대사를 드라마틱 톤으로 4줄 이내로 작성하세요.,중간,"['페인트 붓', '휴대폰 알람', '노란 우비']",133
85,시나리오,대사 작성,상황 '비밀 지하 통로에서 도망 계획을 세우는 순간'에서 '사업가'과(와) '의사'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,어려움,"['커피잔', '리포터 카메라', 'CCTV 화면']",150
86,시나리오,대사 작성,상황 '지하철 플랫폼에서 시간을 다투는 형사와 목격자'에서 '기자'과(와) '의사'가 주고받는 대사를 감성적 톤으로 4줄 이내로 작성하세요.,어려움,"['백팩', '자동문', '동전지갑']",71
87,시나리오,대사 작성,상황 '밤샘 도서관에서 공부를 포기하려는 학생과 친구'에서 '학자'과(와) '댄서'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,중간,"['조명 타이머', '사다리', '버스카드']",85
88,시나리오,대사 작성,상황 '지하철 플랫폼에서 시간을 다투는 형사와 목격자'에서 '마법사'과(와) '형사'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,쉬움,"['빗방울', '포스트잇', '커피잔']",137
89,시나리오,대사 작성,상황 '학교 옥상에서 비밀을 나누는 학생들'에서 '마법사'과(와) '사업가'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,어려움,"['가죽 가방', '스마트워치', '택시 호출 앱']",138
90,시나리오,대사 작성,상황 '지하 주차장에서 충돌 후 화해하는 운전자들'에서 '배우'과(와) '기자'가 주고받는 대사를 서스펜스 톤으로 4줄 이내로 작성하세요.,어려움,"['모래시계', '마이크 케이블', 'LED 간판']",140
91,시나리오,대사 작성,상황 '공항 보안 검색대 앞에서 긴장한 승객과 직원'에서 '형사'과(와) '회사원'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,쉬움,"['자동차 블랙박스', '가죽 가방', 'LED 간판']",51
92,시나리오,대사 작성,상황 '학교 옥상에서 비밀을 나누는 학생들'에서 '남자'과(와) '탐정'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,어려움,"['스마트폰 알림', '휴대폰 알람', '유리창']",68
93,시나리오,대사 작성,상황 '학교 옥상에서 비밀을 나누는 학생들'에서 '댄서'과(와) '회사원'가 주고받는 대사를 따뜻한 톤으로 4줄 이내로 작성하세요.,어려움,"['USB', '커피머신', '성배']",99
94,시나리오,대사 작성,상황 '병원 중환자실 대기실에서 불안한 가족'에서 '소년'과(와) '의사'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,어려움,"['포장마차 꼬치', '백팩', '휴대폰 알람']",141
95,시나리오,대사 작성,상황 '밤하늘 별빛 아래 모닥불을 둘러싼 모험가들'에서 '운전자'과(와) '탐정'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,중간,"['교통 표지판', '사다리', '동전지갑']",134
96,시나리오,대사 작성,상황 '학교 옥상에서 비밀을 나누는 학생들'에서 '학생'과(와) '탐정'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,중간,"['조명 타이머', '비닐 우산', '가로등 불빛']",140
97,시나리오,대사 작성,상황 '도시 옥상 정원에서 미래를 이야기하는 두 회사원'에서 '사업가'과(와) '회사원'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,중간,"['책', '포스터', '커피머신']",120
98,시나리오,대사 작성,상황 '축제 불꽃놀이 직전의 무대 뒤'에서 '상인'과(와) '배우'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,어려움,"['신문', 'LED 간판', '회전문']",129
99,시나리오,대사 작성,상황 '사막 유적 앞에서 단서를 나누는 고고학자들'에서 '환자'과(와) '상인'가 주고받는 대사를 냉정한 톤으로 4줄 이내로 작성하세요.,중간,"['자동문', '페인트 붓', '조명 스위치']",119
100,시나리오,대사 작성,상황 '도시 옥상 정원에서 미래를 이야기하는 두 회사원'에서 '사업가'과(와) '형사'가 주고받는 대사를 차가운 톤으로 4줄 이내로 작성하세요.,어려움,"['라디오', '우산', '리포터 카메라']",84
101,시나리오,대사 작성,상황 '폭풍우 치는 항구 창고에서 물건을 전달하는 밀수꾼들'에서 '남자'과(와) '여자'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,어려움,"['스마트폰 알림', 'USB 메모리', '동전 교환기']",69
102,시나리오,대사 작성,상황 '바닷가 등대 옆에서 이별을 준비하는 연인'에서 '운전자'과(와) '회사원'가 주고받는 대사를 코믹 톤으로 4줄 이내로 작성하세요.,중간,"['하이힐', '백팩 지퍼', '라디오 잡음']",118
103,시나리오,대사 작성,상황 '폐허가 된 마을 광장에서 미래를 논의하는 생존자들'에서 '기자'과(와) '모험가'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,중간,"['마이크 케이블', '자동판매기 버튼', '노트북']",138
104,시나리오,대사 작성,상황 '폐허가 된 성당 안에서 속삭이는 탐정과 의뢰인'에서 '배우'과(와) '모험가'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,중간,"['네온사인', '하이힐', '트로피']",71
105,시나리오,대사 작성,상황 '도시 옥상 정원에서 미래를 이야기하는 두 회사원'에서 '댄서'과(와) '의사'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,중간,"['자동차 리모컨', 'CCTV 화면', '커피잔']",79
106,시나리오,대사 작성,상황 '지하철 플랫폼에서 시간을 다투는 형사와 목격자'에서 '사업가'과(와) '마법사'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,쉬움,"['백팩', '자동문', '유리창']",95
107,시나리오,대사 작성,상황 '공원 분수대 옆에서 화해를 시도하는 연인'에서 '사업가'과(와) '회사원'가 주고받는 대사를 가벼운 톤으로 4줄 이내로 작성하세요.,중간,"['손목시계', '버스카드', '동전']",148
108,시나리오,대사 작성,상황 '병원 중환자실 대기실에서 불안한 가족'에서 '사업가'과(와) '배우'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,쉬움,"['라디오', '모래시계', '하이힐']",95
109,시나리오,대사 작성,상황 '도심 교차로에서 위기를 모면하는 두 사람'에서 '소년'과(와) '상인'가 주고받는 대사를 긴박한 톤으로 4줄 이내로 작성하세요.,어려움,"['자동문', '신문 기사', '우산']",64
110,시나리오,대사 작성,상황 '밤늦은 고급 레스토랑에서 거래하는 사업가들'에서 '학자'과(와) '상인'가 주고받는 대사를 현실적 톤으로 4줄 이내로 작성하세요.,쉬움,"['LED 간판', '노트북', '포스트잇']",51
111,시나리오,대사 작성,상황 '백화점 옥상에서 마지막 인사를 나누는 두 친구'에서 '여자'과(와) '회사원'가 주고받는 대사를 잔잔한 톤으로 4줄 이내로 작성하세요.,중간,"['자동차 리모컨', '책', '백팩 지퍼']",144
112,시나리오,대사 작성,상황 '도시 야경을 배경으로 촬영 중인 배우와 감독'에서 '배우'과(와) '소녀'가 주고받는 대사를 어두운 톤으로 4줄 이내로 작성하세요.,중간,"['자동차 블랙박스', '빗방울', '라이터']",109
