id,category,type,prompt,difficulty,keywords,length
20,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '재택근무 확산의 사회적 영향',쉬움,"['사회', '요약']",150
21,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '양자 컴퓨팅의 가능성',중간,"['과학/기술', '확장']",500
22,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '원격 학습의 장단점',중간,"['교육/미래', '요약']",150
23,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '문학과 사회 변화',어려움,"['문화/역사', '요약']",150
24,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '역사 교육 강화 필요성',어려움,"['문화/역사', '확장']",500
25,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '산림 파괴와 생태계 파괴',중간,"['환경', '확장']",400
26,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '도시의 밤을 걸으며 깨달은 것',중간,"['일상/창작', '확장']",500
27,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '학교 내 환경 교육 필수화',중간,"['교육/미래', '확장']",400
28,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '메타버스의 사회적 영향',중간,"['과학/기술', '요약']",150
29,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '바닷가에서 마주한 작은 기적',중간,"['일상/창작', '요약']",150
30,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '학교 내 환경 교육 필수화',쉬움,"['교육/미래', '요약']",150
31,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '우연히 발견한 오래된 편지',어려움,"['일상/창작', '요약']",150
32,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '기후 변화로 인한 해수면 상승',쉬움,"['환경', '확장']",600
33,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '우연히 발견한 오래된 편지',어려움,"['일상/창작', '요약']",150
34,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시 교통 혼잡 해결책',쉬움,"['사회', '요약']",150
35,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '비 오는 날 만난 낯선 사람',쉬움,"['일상/창작', '요약']",150
36,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '창의력 중심 교육 필요성',중간,"['교육/미래', '요약']",150
37,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '코딩 교육의 의무화',중간,"['교육/미래', '요약']",150
38,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '재생 에너지의 확대',어려움,"['환경', '확장']",400
39,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '원격 학습의 장단점',쉬움,"['교육/미래', '확장']",400
40,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '우주 탐사의 필요성',중간,"['과학/기술', '요약']",150
41,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '범죄 예방을 위한 CCTV 설치',중간,"['사회', '요약']",150
42,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '전통과 현대의 융합',어려움,"['문화/역사', '요약']",150
43,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시 교통 혼잡 해결책',어려움,"['사회', '요약']",150
44,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '자율주행차와 도로 안전',쉬움,"['과학/기술', '확장']",400
45,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '디지털 중독 문제',중간,"['과학/기술', '확장']",600
46,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '딥페이크 기술의 위험',쉬움,"['과학/기술', '확장']",600
47,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '대중문화의 상업화 논란',중간,"['문화/역사', '확장']",500
48,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '기후 변화로 인한 해수면 상승',쉬움,"['환경', '확장']",400
49,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '도시 녹지 공간의 필요성',중간,"['환경', '확장']",400
50,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '창의력 중심 교육 필요성',어려움,"['교육/미래', '요약']",150
51,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '온라인 혐오 표현 규제',중간,"['사회', '요약']",150
52,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '대학 서열화 해소 방안',중간,"['교육/미래', '요약']",150
53,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '기초학문 연구 지원',쉬움,"['교육/미래', '확장']",500
54,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '자율주행차와 도로 안전',중간,"['과학/기술', '요약']",150
55,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '기초학문 연구 지원',중간,"['교육/미래', '확장']",600
56,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '길에서 주운 이상한 상자',중간,"['일상/창작', '요약']",150
57,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '도시 녹지 공간의 필요성',어려움,"['환경', '확장']",500
58,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '범죄 예방을 위한 CCTV 설치',쉬움,"['사회', '요약']",150
59,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '지하철 안에서 만난 기묘한 순간',쉬움,"['일상/창작', '요약']",150
60,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '바닷가에서 마주한 작은 기적',쉬움,"['일상/창작', '요약']",150
61,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '양자 컴퓨팅의 가능성',어려움,"['과학/기술', '요약']",150
62,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '예체능 교육 강화',어려움,"['교육/미래', '확장']",600
63,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '플라스틱 쓰레기 문제',쉬움,"['환경', '요약']",150
64,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '대기오염과 건강 문제',쉬움,"['환경', '확장']",400
65,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시의 밤을 걸으며 깨달은 것',어려움,"['일상/창작', '요약']",150
66,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '도시의 밤을 걸으며 깨달은 것',어려움,"['일상/창작', '확장']",400
67,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '산림 파괴와 생태계 파괴',어려움,"['환경', '요약']",150
68,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '해양 쓰레기 처리 문제',쉬움,"['환경', '요약']",150
69,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '전통문화 보존의 중요성',어려움,"['문화/역사', '확장']",400
70,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '진로 상담 강화',쉬움,"['교육/미래', '확장']",500
71,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '지속 가능한 농업 발전',어려움,"['환경', '요약']",150
72,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '해양 쓰레기 처리 문제',중간,"['환경', '확장']",500
73,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '원격 학습의 장단점',어려움,"['교육/미래', '요약']",150
74,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '유전자 편집 기술의 윤리성',어려움,"['과학/기술', '확장']",400
75,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '메타버스의 사회적 영향',쉬움,"['과학/기술', '요약']",150
76,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '지속 가능한 농업 발전',중간,"['환경', '확장']",400
77,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '탄소 중립 실현 방안',쉬움,"['환경', '확장']",400
78,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '대학 서열화 해소 방안',중간,"['교육/미래', '확장']",500
79,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '플라스틱 쓰레기 문제',쉬움,"['환경', '요약']",150
80,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '밤하늘을 올려다보며 느낀 감정',중간,"['일상/창작', '확장']",600
81,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '창의력 중심 교육 필요성',쉬움,"['교육/미래', '확장']",600
82,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '온라인 혐오 표현 규제',쉬움,"['사회', '요약']",150
83,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '온라인 혐오 표현 규제',중간,"['사회', '요약']",150
84,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '대기오염과 건강 문제',어려움,"['환경', '확장']",600
85,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '청년층의 고용 불안',어려움,"['사회', '확장']",400
86,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '공공 의료 서비스 확대 필요성',중간,"['사회', '확장']",600
87,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '대중문화의 상업화 논란',쉬움,"['문화/역사', '요약']",150
88,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '역사 왜곡 문제',중간,"['문화/역사', '확장']",600
89,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '탄소 중립 실현 방안',어려움,"['환경', '요약']",150
90,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '도서관에서 발견한 비밀스러운 책',쉬움,"['일상/창작', '확장']",500
91,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '로봇의 돌봄 노동 대체',중간,"['과학/기술', '확장']",400
92,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '로봇의 돌봄 노동 대체',쉬움,"['과학/기술', '요약']",150
93,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '고대 유적지 보존',어려움,"['문화/역사', '요약']",150
94,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '인공지능의 사회적 책임',어려움,"['과학/기술', '확장']",500
95,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '재택근무 확산의 사회적 영향',중간,"['사회', '요약']",150
96,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도서관에서 발견한 비밀스러운 책',어려움,"['일상/창작', '요약']",150
97,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '해양 쓰레기 처리 문제',쉬움,"['환경', '요약']",150
98,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '해양 쓰레기 처리 문제',쉬움,"['환경', '요약']",150
99,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '대학 서열화 해소 방안',중간,"['교육/미래', '요약']",150
100,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '지속 가능한 농업 발전',어려움,"['환경', '확장']",400
101,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: 'SNS와 개인 정보 보호',어려움,"['사회', '요약']",150
102,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '전통과 현대의 융합',쉬움,"['문화/역사', '요약']",150
103,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도서관에서 발견한 비밀스러운 책',쉬움,"['일상/창작', '요약']",150
104,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '기초학문 연구 지원',중간,"['교육/미래', '요약']",150
105,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '공공 의료 서비스 확대 필요성',중간,"['사회', '요약']",150
106,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '전통과 현대의 융합',어려움,"['문화/역사', '요약']",150
107,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '공공 의료 서비스 확대 필요성',중간,"['사회', '확장']",600
108,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '창의력 중심 교육 필요성',중간,"['교육/미래', '확장']",400
109,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '로봇의 돌봄 노동 대체',어려움,"['과학/기술', '확장']",400
110,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '유전자 편집 기술의 윤리성',중간,"['과학/기술', '확장']",400
111,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '산림 파괴와 생태계 파괴',어려움,"['환경', '확장']",400
112,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '청년층의 고용 불안',어려움,"['사회', '확장']",600
113,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '대기오염과 건강 문제',어려움,"['환경', '요약']",150
114,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시화로 인한 주거 문제',어려움,"['사회', '요약']",150
115,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '국제 문화 교류의 역할',쉬움,"['문화/역사', '확장']",600
116,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '우주 탐사의 필요성',쉬움,"['과학/기술', '요약']",150
117,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '청년층의 고용 불안',중간,"['사회', '확장']",600
118,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '전통문화 보존의 중요성',중간,"['문화/역사', '요약']",150
119,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '진로 상담 강화',어려움,"['교육/미래', '요약']",150
120,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '기초학문 연구 지원',쉬움,"['교육/미래', '요약']",150
121,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '디지털 중독 문제',어려움,"['과학/기술', '확장']",600
122,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '대중문화의 상업화 논란',중간,"['문화/역사', '확장']",400
123,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '플라스틱 쓰레기 문제',어려움,"['환경', '확장']",500
124,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '전통문화 보존의 중요성',중간,"['문화/역사', '요약']",150
125,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '기후 변화로 인한 해수면 상승',중간,"['환경', '확장']",500
126,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '범죄 예방을 위한 CCTV 설치',어려움,"['사회', '확장']",600
127,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '밤하늘을 올려다보며 느낀 감정',중간,"['일상/창작', '요약']",150
128,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '역사 교육 강화 필요성',어려움,"['문화/역사', '확장']",600
129,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '세계화 속 문화 다양성',어려움,"['문화/역사', '확장']",400
130,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '산림 파괴와 생태계 파괴',중간,"['환경', '확장']",600
131,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '디지털 교과서 도입',중간,"['교육/미래', '요약']",150
132,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '고령화 사회의 복지 제도',중간,"['사회', '확장']",400
133,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '딥페이크 기술의 위험',어려움,"['과학/기술', '요약']",150
134,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '기초학문 연구 지원',중간,"['교육/미래', '요약']",150
135,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '지하철 안에서 만난 기묘한 순간',중간,"['일상/창작', '요약']",150
136,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시 교통 혼잡 해결책',중간,"['사회', '요약']",150
137,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '국제 문화 교류의 역할',어려움,"['문화/역사', '확장']",400
138,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: 'SNS와 개인 정보 보호',어려움,"['사회', '요약']",150
139,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '산책 중 갑작스러운 사건',어려움,"['일상/창작', '확장']",600
140,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '길에서 주운 이상한 상자',중간,"['일상/창작', '요약']",150
141,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시 녹지 공간의 필요성',어려움,"['환경', '요약']",150
142,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '평생 교육 사회의 필요성',쉬움,"['교육/미래', '요약']",150
143,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '바닷가에서 마주한 작은 기적',중간,"['일상/창작', '요약']",150
144,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '전통과 현대의 융합',어려움,"['문화/역사', '요약']",150
145,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '비 오는 날 만난 낯선 사람',어려움,"['일상/창작', '확장']",600
146,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '고령화 사회의 복지 제도',어려움,"['사회', '확장']",400
147,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '밤하늘을 올려다보며 느낀 감정',중간,"['일상/창작', '확장']",500
148,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '비 오는 날 만난 낯선 사람',쉬움,"['일상/창작', '확장']",500
149,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '디지털 교과서 도입',중간,"['교육/미래', '요약']",150
150,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '고대 유적지 보존',어려움,"['문화/역사', '요약']",150
151,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '역사 왜곡 문제',쉬움,"['문화/역사', '확장']",500
152,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '딥페이크 기술의 위험',어려움,"['과학/기술', '요약']",150
153,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '메타버스의 사회적 영향',쉬움,"['과학/기술', '요약']",150
154,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '평생 교육 사회의 필요성',쉬움,"['교육/미래', '요약']",150
155,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '코딩 교육의 의무화',어려움,"['교육/미래', '확장']",400
156,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '자율주행차와 도로 안전',어려움,"['과학/기술', '확장']",500
157,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '고령화 사회의 복지 제도',쉬움,"['사회', '요약']",150
158,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '도시화로 인한 주거 문제',중간,"['사회', '요약']",150
159,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '메타버스의 사회적 영향',중간,"['과학/기술', '요약']",150
160,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '인공지능의 사회적 책임',중간,"['과학/기술', '확장']",500
161,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '산책 중 갑작스러운 사건',쉬움,"['일상/창작', '확장']",400
162,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '기후 난민 문제',쉬움,"['환경', '요약']",150
163,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '세계화 속 문화 다양성',쉬움,"['문화/역사', '요약']",150
164,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '예술가 지원 정책',중간,"['문화/역사', '요약']",150
165,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '우주 탐사의 필요성',중간,"['과학/기술', '확장']",400
166,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: 'SNS와 개인 정보 보호',쉬움,"['사회', '요약']",150
167,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '스마트시티의 미래',어려움,"['과학/기술', '요약']",150
168,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '디지털 교과서 도입',쉬움,"['교육/미래', '확장']",400
169,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '재택근무 확산의 사회적 영향',중간,"['사회', '요약']",150
170,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '밤하늘을 올려다보며 느낀 감정',어려움,"['일상/창작', '요약']",150
171,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '양자 컴퓨팅의 가능성',쉬움,"['과학/기술', '확장']",500
172,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '디지털 교과서 도입',쉬움,"['교육/미래', '확장']",500
173,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '창의력 중심 교육 필요성',쉬움,"['교육/미래', '확장']",400
174,에세이,요약/확장,다음 주제와 관련된 글을 찾아 읽고 150자 이내로 요약하시오: '고령화 사회의 복지 제도',어려움,"['사회', '요약']",150
175,에세이,요약/확장,다음 주제를 바탕으로 400자 이상으로 확장해 글을 작성하시오: '역사 교육 강화 필요성',쉬움,"['문화/역사', '확장']",600
