id,category,type,prompt,difficulty,keywords,length
43,시나리오,시나리오 구조화,주제 '고등학교 졸업 전날 터진 학급의 숨겨진 비밀'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,쉬움,"['지도', '바이올린', '마법 지팡이']",82
44,시나리오,시나리오 구조화,주제 '밤하늘 아래서 이루어진 고백과 결별'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,중간,"['열쇠', '은화', '왕궁 서류']",145
45,시나리오,시나리오 구조화,이세계에서 만난 영웅과 악당의 결투'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,어려움,"['가방', '지도 펜', '조명 타이머']",118
46,시나리오,시나리오 구조화,주제 '우주 정거장에서 시스템 고장으로 생존을 모색하는 승무원들'를 코믹 톤으로 3개의 장면으로 재구성하세요.,쉬움,"['카메라 렌즈', '지도', '필기구']",123
47,시나리오,시나리오 구조화,주제 '고대 신전에서 소환된 괴물과의 전투'를 코믹 톤으로 3개의 장면으로 재구성하세요.,중간,"['안경', '갑옷', '신문 기사']",111
48,시나리오,시나리오 구조화,주제 '사막 한가운데서 잃어버린 보물을 찾는 모험'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['사다리', '필름 카메라', '연구 노트']",112
49,시나리오,시나리오 구조화,주제 '축제 당일 사라진 연인을 찾는 연인의 이야기'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['신문 기사', '책갈피', '조명등']",97
50,시나리오,시나리오 구조화,주제 '도시 야경이 내려다보이는 옥상에서의 결투'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,중간,"['해골', '페인트 붓', '마법 진']",99
51,시나리오,시나리오 구조화,중세 도시의 광장에서 벌어진 반란'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,쉬움,"['빗방울', '백팩', '촛불']",93
52,시나리오,시나리오 구조화,주제 '우주 해적에게 납치된 승무원들의 탈출'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,중간,"['휴대폰', '왕궁 서류', '스티커 메모']",123
53,시나리오,시나리오 구조화,주제 '철도역에서 벌어진 의문의 실종 사건'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,어려움,"['지도', '라이터', '철문 손잡이']",86
54,시나리오,시나리오 구조화,"주제 '축제 당일 사라진 연인을 찾는 연인의 이야기'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",어려움,"['페인트 붓', '촛불', '라이터']",179
55,시나리오,시나리오 구조화,사라진 왕관을 찾는 모험가와 학자의 모험'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,어려움,"['마법서', '회전문', '유리병']",121
56,시나리오,시나리오 구조화,주제 '고대 유적지에서 배신을 겪는 탐험가 일행'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,쉬움,"['열쇠', '성벽', '라이터']",102
57,시나리오,시나리오 구조화,"주제 '바닷가 마을에서 실종된 아이를 찾는 두 사람'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",어려움,"['비밀 지도', '은빛 반지', '은화']",92
58,시나리오,시나리오 구조화,주제 '이세계에서 만난 영웅과 악당의 결투'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,중간,"['회전문', '마법서', '스티커 메모']",148
59,시나리오,시나리오 구조화,주제 '전쟁터에서 살아남기 위한 병사들의 결의'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['리본', '조명 필터', '조명 스위치']",161
60,시나리오,시나리오 구조화,바닷속 유적을 탐험하는 잠수부들의 이야기'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,중간,"['트로피', '리본', '포장마차 꼬치']",91
61,시나리오,시나리오 구조화,"주제 '과거로 시간을 거슬러 올라간 주인공의 선택'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",쉬움,"['포스터', '버스카드', '안경']",176
62,시나리오,시나리오 구조화,주제 '우주선을 고치기 위해 협력하는 과학자와 기술자'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,쉬움,"['열쇠', '필름 카메라', '라디오 잡음']",126
63,시나리오,시나리오 구조화,주제 '폐허가 된 도서관에서 발견한 금지된 서적'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,어려움,"['가방', '카메라 렌즈', '해골']",137
64,시나리오,시나리오 구조화,마법의 숲에서 길을 잃은 모험가들의 여정'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,쉬움,"['갑옷', '지도 펜', '노트북']",130
65,시나리오,시나리오 구조화,우주 해적에게 납치된 승무원들의 탈출'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,어려움,"['동전', '백화점 쇼핑백', '가로등']",177
66,시나리오,시나리오 구조화,주제 '왕국의 왕좌를 두고 형제 간의 갈등과 배신'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,중간,"['스티커 메모', '포스트잇', '성배']",122
67,시나리오,시나리오 구조화,주제 '시골 마을에 나타난 정체불명의 그림자'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,쉬움,"['페인트 붓', '방패', '고대 문서']",173
68,시나리오,시나리오 구조화,주제 '폐허가 된 도시에서 살아남으려는 생존자들의 여정'를 코믹 톤으로 3개의 장면으로 재구성하세요.,쉬움,"['회전문', '고대 문서', '서류 봉투']",157
69,시나리오,시나리오 구조화,"주제 '시골 마을에 나타난 정체불명의 그림자'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",중간,"['왕궁 서류', '유리병', '스탠드 불빛']",169
70,시나리오,시나리오 구조화,주제 '우주 해적에게 납치된 승무원들의 탈출'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['책갈피', '왕관', '신문']",109
71,시나리오,시나리오 구조화,주제 '전쟁터에서 살아남기 위한 병사들의 결의'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,쉬움,"['라이터', '동전', '백화점 쇼핑백']",144
72,시나리오,시나리오 구조화,주제 '거대 로봇의 폭주를 막기 위한 과학자와 조종사'를 드라마틱하게 5장면으로 나눠 사건과 인물 관계를 묘사하세요.,쉬움,"['고서', '회전문', '지도']",136
73,시나리오,시나리오 구조화,사라진 왕관을 찾는 모험가와 학자의 모험' 상황을 중심으로 인물의 감정 변화를 중심으로 3장면으로 나눠 구성하세요.,쉬움,"['트로피', '노트북', '책갈피']",109
74,시나리오,시나리오 구조화,사라진 왕관을 찾는 모험가와 학자의 모험' 상황을 중심으로 인물의 감정 변화를 중심으로 3장면으로 나눠 구성하세요.,중간,"['페인트 붓', '조명등', '빗방울']",136
75,시나리오,시나리오 구조화,"주제 '폐허 도시를 떠도는 두 생존자의 동행'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",어려움,"['마법서', '보물 상자', '지도']",90
76,시나리오,시나리오 구조화,주제 '마법의 숲에서 길을 잃은 모험가들의 여정'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,쉬움,"['손전등', '지도 조각', '동전']",151
77,시나리오,시나리오 구조화,주제 '고등학교 졸업 전날 터진 학급의 숨겨진 비밀'를 코믹 톤으로 3개의 장면으로 재구성하세요.,어려움,"['지도첩', '라디오', '카메라 렌즈']",91
78,시나리오,시나리오 구조화,중세 도시의 광장에서 벌어진 반란'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,중간,"['빗방울', '비밀 지도', '마법 진']",153
79,시나리오,시나리오 구조화,"주제 '우주 해적에게 납치된 승무원들의 탈출'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",중간,"['가죽 가방', '페인트 붓', '지도']",138
80,시나리오,시나리오 구조화,사라진 왕관을 찾는 모험가와 학자의 모험'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,쉬움,"['네온사인', '서류 봉투', '포스터']",160
81,시나리오,시나리오 구조화,왕궁 비밀 통로에서 음모를 알게 된 기사와 시녀' 상황을 중심으로 인물의 감정 변화를 중심으로 3장면으로 나눠 구성하세요.,어려움,"['촛불', '사다리', '비밀 지도']",148
82,시나리오,시나리오 구조화,주제 '도시 야경이 내려다보이는 옥상에서의 결투'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,중간,"['스티커 메모', '마법 구슬', '백팩']",129
83,시나리오,시나리오 구조화,밤샘 도서관에서 마주친 두 학생의 감정 변화'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,중간,"['자동판매기 버튼', '성벽', '안경']",92
84,시나리오,시나리오 구조화,주제 '거대한 폭풍 속 등대에서 벌어진 두 인물의 대치'를 드라마틱하게 5장면으로 나눠 사건과 인물 관계를 묘사하세요.,쉬움,"['촛불', '조명 스위치', '스마트워치']",108
85,시나리오,시나리오 구조화,주제 '축제 당일 사라진 연인을 찾는 연인의 이야기'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,어려움,"['지도', '조명 스위치', '지도 조각']",157
86,시나리오,시나리오 구조화,기억을 잃은 주인공이 과거를 되찾는 여정'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,쉬움,"['조명 타이머', '지도첩', '고서']",163
87,시나리오,시나리오 구조화,고대 유적지에서 배신을 겪는 탐험가 일행'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,어려움,"['라디오 잡음', '필기구', '왕관']",162
88,시나리오,시나리오 구조화,폐허가 된 도시에서 살아남으려는 생존자들의 여정'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,중간,"['스마트워치', '왕궁 서류', '네온사인']",120
89,시나리오,시나리오 구조화,거대 로봇의 폭주를 막기 위한 과학자와 조종사'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,중간,"['유리병', '조명 필터', '라디오 잡음']",124
90,시나리오,시나리오 구조화,주제 '시골 마을에 나타난 정체불명의 그림자'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,중간,"['열쇠', '검', '방패']",111
91,시나리오,시나리오 구조화,주제 '오래된 성당에서 벌어진 초자연적 현상'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['마법 구슬', '사다리', '마법 지팡이']",127
92,시나리오,시나리오 구조화,"주제 '바닷속 유적을 탐험하는 잠수부들의 이야기'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",어려움,"['네온사인', '성문', '라디오 잡음']",114
93,시나리오,시나리오 구조화,새벽 지하철이 멈춰 선 후 승객들 사이의 숨겨진 비밀' 상황을 중심으로 인물의 감정 변화를 중심으로 3장면으로 나눠 구성하세요.,중간,"['필기구', '스마트워치', '지도 펜']",159
94,시나리오,시나리오 구조화,밤하늘 아래서 이루어진 고백과 결별'를 배경으로 주인공의 감정 곡선을 4장면으로 표현하세요.,어려움,"['리포터 카메라', '동전', '트로피']",88
95,시나리오,시나리오 구조화,주제 '폐허가 된 도시에서 살아남으려는 생존자들의 여정'를 드라마틱하게 5장면으로 나눠 사건과 인물 관계를 묘사하세요.,쉬움,"['성배', '안경', '소품 상자']",153
96,시나리오,시나리오 구조화,철도역에서 벌어진 의문의 실종 사건'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,중간,"['성문', '지도첩', '조명 필터']",85
97,시나리오,시나리오 구조화,주제 '졸업 전날 교실에서 드러난 숨겨진 비밀과 진실'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,쉬움,"['책갈피', '비밀 지도', '왕좌']",92
98,시나리오,시나리오 구조화,"주제 '거대한 폭풍 속 등대에서 벌어진 두 인물의 대치'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",어려움,"['안경', '연금술 도구', '백팩']",125
99,시나리오,시나리오 구조화,주제 '도시 야경이 내려다보이는 옥상에서의 결투'를 드라마틱하게 5장면으로 나눠 사건과 인물 관계를 묘사하세요.,중간,"['열쇠', '네온사인', '페인트 붓']",115
100,시나리오,시나리오 구조화,"주제 '왕실 보물을 훔치려는 괴도와 경비대의 대립'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",중간,"['왕실 인장', '마법서', '조명등']",98
101,시나리오,시나리오 구조화,주제 '축제 당일 사라진 연인을 찾는 연인의 이야기'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,어려움,"['지하도', '고대 문서', '리포터 카메라']",97
102,시나리오,시나리오 구조화,주제 '과거로 시간을 거슬러 올라간 주인공의 선택'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,어려움,"['보물 상자', '열쇠', '조명 스위치']",92
103,시나리오,시나리오 구조화,주제 '졸업 전날 교실에서 드러난 숨겨진 비밀과 진실'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,어려움,"['신문 기사', '촛불', '스탠드 불빛']",166
104,시나리오,시나리오 구조화,"주제 '거대 로봇의 폭주를 막기 위한 과학자와 조종사'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",어려움,"['도서관 서류', '왕좌', '마법 진']",153
105,시나리오,시나리오 구조화,중세 도시의 광장에서 벌어진 반란'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,중간,"['지하철', '백팩', '철문 손잡이']",149
106,시나리오,시나리오 구조화,"주제 '폐허가 된 도시에서 살아남으려는 생존자들의 여정'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",쉬움,"['서류 봉투', '페인트 붓', '은빛 반지']",170
107,시나리오,시나리오 구조화,주제 '폐허가 된 도서관에서 발견한 금지된 서적'를 코믹 톤으로 3개의 장면으로 재구성하세요.,어려움,"['바이올린', '페인트 붓', '라이터']",167
108,시나리오,시나리오 구조화,주제 '고대 신전에서 소환된 괴물과의 전투'를 코믹 톤으로 3개의 장면으로 재구성하세요.,중간,"['지도첩', '은화', '왕관']",95
109,시나리오,시나리오 구조화,주제 '전쟁터에서 살아남기 위한 병사들의 결의'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,어려움,"['페인트 붓', '비밀 지도', '조명등']",155
110,시나리오,시나리오 구조화,"주제 '마법사의 탑에서 금지된 주문을 발견한 제자'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",중간,"['손전등', '서류 봉투', '성배']",88
111,시나리오,시나리오 구조화,주제 '폐허 도시를 떠도는 두 생존자의 동행'를 코믹 톤으로 3개의 장면으로 재구성하세요.,쉬움,"['검', '포장마차 꼬치', '자동차 리모컨']",112
112,시나리오,시나리오 구조화,주제 '사라진 왕관을 찾는 모험가와 학자의 모험'를 드라마틱하게 5장면으로 나눠 사건과 인물 관계를 묘사하세요.,쉬움,"['마법 구슬', '모래시계', '연구 노트']",112
113,시나리오,시나리오 구조화,주제 '마법사의 탑에서 금지된 주문을 발견한 제자'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,쉬움,"['고대 동전', '백화점 쇼핑백', '유리병']",131
114,시나리오,시나리오 구조화,황혼의 왕궁 회랑에서 속삭이는 연인들' 상황을 중심으로 인물의 감정 변화를 중심으로 3장면으로 나눠 구성하세요.,중간,"['마법 진', '자동판매기 버튼', '마법 지팡이']",106
115,시나리오,시나리오 구조화,주제 '기억을 잃은 주인공이 과거를 되찾는 여정'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['소품 상자', '연구 노트', '포스터']",110
116,시나리오,시나리오 구조화,주제 '고대 유적지에서 배신을 겪는 탐험가 일행'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,중간,"['회전문', '동전', '리포터 카메라']",112
117,시나리오,시나리오 구조화,주제 '밤하늘 아래서 이루어진 고백과 결별'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,중간,"['페인트 붓', '가로등', '마법 진']",180
118,시나리오,시나리오 구조화,"주제 '바닷속 유적을 탐험하는 잠수부들의 이야기'를 판타지풍으로, 3장면의 모험 시퀀스로 나눠 작성하세요.",중간,"['포스트잇', '왕좌', '지하철']",80
119,시나리오,시나리오 구조화,"주제 '기억을 잃은 주인공이 과거를 되찾는 여정'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",쉬움,"['은빛 반지', '트로피', '서류 봉투']",159
120,시나리오,시나리오 구조화,주제 '마법사의 탑에서 금지된 주문을 발견한 제자'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,중간,"['성배', '은화', '라이터']",113
121,시나리오,시나리오 구조화,주제 '도시 야경이 내려다보이는 옥상에서의 결투'를 갈등-대치-해결의 흐름으로 나눠서 4장면으로 작성하세요.,어려움,"['버스카드', '열쇠', '왕관']",145
122,시나리오,시나리오 구조화,"주제 '고대 신전에서 소환된 괴물과의 전투'를 도입, 갈등, 반전, 결말로 나눠서 4막으로 구성하세요.",쉬움,"['백화점 쇼핑백', '도서관 서류', '연구 노트']",109
123,시나리오,시나리오 구조화,고등학교 졸업 전날 터진 학급의 숨겨진 비밀'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,쉬움,"['안경', '갑옷', '자동문']",102
124,시나리오,시나리오 구조화,주제 '왕국의 왕좌를 두고 형제 간의 갈등과 배신'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,중간,"['책상 서랍', '동전지갑', '스티커 메모']",169
125,시나리오,시나리오 구조화,주제 '거대한 폭풍 속 등대에서 벌어진 두 인물의 대치'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,중간,"['지하철', '마법서', '사다리']",142
126,시나리오,시나리오 구조화,주제 '사라진 왕관을 찾는 모험가와 학자의 모험'를 3막 구조(도입-전개-결말)로 나눠서 장면을 구성하세요.,쉬움,"['유리병', '비밀 지도', '도서관 서류']",121
127,시나리오,시나리오 구조화,주제 '시골 마을에 나타난 정체불명의 그림자'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,쉬움,"['빗방울', '백팩', '지하철']",105
128,시나리오,시나리오 구조화,마법사의 탑에서 금지된 주문을 발견한 제자'를 배경으로 주요 사건을 5장면으로 나눠서 시나리오 구조를 만드세요.,어려움,"['철문 손잡이', '갑옷', '책상 서랍']",144
129,시나리오,시나리오 구조화,주제 '축제 당일 사라진 연인을 찾는 연인의 이야기'를 서스펜스 톤으로 3개의 장면으로 나눠 작성하세요.,쉬움,"['소품 상자', '자동차 리모컨', '도서관 서류']",136
130,시나리오,시나리오 구조화,왕실 보물을 훔치려는 괴도와 경비대의 대립' 상황을 중심으로 인물의 감정 변화를 중심으로 3장면으로 나눠 구성하세요.,중간,"['방패', '라이터', '연금술 도구']",125
