id,category,type,prompt,difficulty,keywords,length,created_at
15,시,시 구조 변형 연습,주어진 '새벽 안개'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['깨어진 종', '밤하늘', '피아노']",87,2025-07-23 15:55:07
16,시,시 구조 변형 연습,'조용한 호수'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['구름', '고요', '불빛']",66,2025-07-23 15:56:07
17,시,시 구조 변형 연습,주어진 '낡은 우산'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['하얀 천', '흩날린 재', '철문']",54,2025-07-23 15:57:07
18,시,시 구조 변형 연습,'비 내린 골목'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['얼룩', '고목', '물결']",70,2025-07-23 15:58:07
19,시,시 구조 변형 연습,'모래시계 속 시간'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['달빛', '고요', '하얀 천']",140,2025-07-23 15:59:07
20,시,시 구조 변형 연습,"문장 '파도치는 해안'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['안개', '달', '피리']",121,2025-07-23 16:00:07
21,시,시 구조 변형 연습,'파도치는 해안'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['가면', '깊이', '고요함']",79,2025-07-23 16:01:07
22,시,시 구조 변형 연습,'버려진 우체통'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['불씨', '해변', '작은 새']",106,2025-07-23 16:02:07
23,시,시 구조 변형 연습,'파도치는 해안'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['하얀 파도', '하얀 꽃', '침묵']",127,2025-07-23 16:03:07
24,시,시 구조 변형 연습,"'조용한 호수'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['사슬소리', '사라짐', '달']",74,2025-07-23 16:04:07
25,시,시 구조 변형 연습,'잊힌 정원'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['기억의 조각', '시계', '그늘']",122,2025-07-23 16:05:07
26,시,시 구조 변형 연습,'깊은 숲속'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['사라진 별', '돌기둥', '폭풍']",135,2025-07-23 16:06:07
27,시,시 구조 변형 연습,'빛바랜 사진'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['가면', '차가운 바람', '기억']",54,2025-07-23 16:07:07
28,시,시 구조 변형 연습,'파도치는 해안'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['기억의 조각', '눈송이', '가면']",110,2025-07-23 16:08:07
29,시,시 구조 변형 연습,"문장 '초승달 밤'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['벼락', '부러진 나무', '유리창']",143,2025-07-23 16:09:07
30,시,시 구조 변형 연습,'깊은 동굴'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['고요함', '작은 새', '창문']",99,2025-07-23 16:10:07
31,시,시 구조 변형 연습,'모래시계 속 시간'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['눈물', '거미줄', '달빛']",143,2025-07-23 16:11:07
32,시,시 구조 변형 연습,'잊힌 정원' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['파도', '노을', '얼어붙은 새벽']",85,2025-07-23 16:12:07
33,시,시 구조 변형 연습,'고요한 사막'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['흩날린 재', '물결', '바람결']",115,2025-07-23 16:13:07
34,시,시 구조 변형 연습,"'잊힌 정원'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['철문', '천장', '비바람']",60,2025-07-23 16:14:07
35,시,시 구조 변형 연습,주어진 '새벽 안개'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['거울', '달', '갈라짐']",53,2025-07-23 16:15:07
36,시,시 구조 변형 연습,'깊은 숲속'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['해변', '종소리', '허공']",64,2025-07-23 16:16:07
37,시,시 구조 변형 연습,'차가운 바람'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['하얀 꽃', '바다', '그늘']",115,2025-07-23 16:17:07
38,시,시 구조 변형 연습,'깊은 동굴'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['돌', '구름', '흐린 달']",78,2025-07-23 16:18:07
39,시,시 구조 변형 연습,'빛바랜 사진'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['구름', '종소리', '새벽']",127,2025-07-23 16:19:07
40,시,시 구조 변형 연습,주어진 '고요한 사막'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['노을', '초승달', '파도']",138,2025-07-23 16:20:07
41,시,시 구조 변형 연습,'깊은 숲속' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['사슬소리', '한숨', '허공']",145,2025-07-23 16:21:07
42,시,시 구조 변형 연습,'얼어붙은 창'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['흔적', '종이배', '초승달']",56,2025-07-23 16:22:07
43,시,시 구조 변형 연습,"'깊은 숲속'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['돌아오는 메아리', '거미줄', '숨결']",140,2025-07-23 16:23:07
44,시,시 구조 변형 연습,'버려진 우체통'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['유리창', '피리', '허공']",65,2025-07-23 16:24:07
45,시,시 구조 변형 연습,"'빛바랜 사진'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['안개', '물결', '낙엽']",120,2025-07-23 16:25:07
46,시,시 구조 변형 연습,'비 내린 골목' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['갈라짐', '창살', '파도']",140,2025-07-23 16:26:07
47,시,시 구조 변형 연습,"문장 '모래시계 속 시간'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['흐린 유리', '갈라짐', '시간']",56,2025-07-23 16:27:07
48,시,시 구조 변형 연습,주어진 '흐린 별빛'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['얼어붙은 새벽', '은빛 비', '지평선']",60,2025-07-23 16:28:07
49,시,시 구조 변형 연습,"'흩날리는 벚꽃'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['폭풍', '침묵', '철문']",150,2025-07-23 16:29:07
50,시,시 구조 변형 연습,'차가운 바람'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['사슬', '무너진 성', '무덤']",145,2025-07-23 16:30:07
51,시,시 구조 변형 연습,'초승달 밤'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['빛살', '손길', '종이배']",67,2025-07-23 16:31:07
52,시,시 구조 변형 연습,'깊은 숲속'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['비명', '종이배', '창살']",134,2025-07-23 16:32:07
53,시,시 구조 변형 연습,'붉은 달빛' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['발자국', '검은 강', '비명']",53,2025-07-23 16:33:07
54,시,시 구조 변형 연습,주어진 '모래시계 속 시간'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['별', '동상', '얼음']",128,2025-07-23 16:34:07
55,시,시 구조 변형 연습,"문장 '조용한 호수'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['눈송이', '심장', '숨결']",88,2025-07-23 16:35:07
56,시,시 구조 변형 연습,'빛바랜 사진'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['어둠', '숲', '사슬']",67,2025-07-23 16:36:07
57,시,시 구조 변형 연습,"문장 '차가운 바람'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['검은 파도', '비바람', '흔적']",59,2025-07-23 16:37:07
58,시,시 구조 변형 연습,'푸른 등불'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['검은 파도', '고요함', '불빛']",95,2025-07-23 16:38:07
59,시,시 구조 변형 연습,"'파도치는 해안'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['종이', '비명', '밤하늘']",113,2025-07-23 16:39:07
60,시,시 구조 변형 연습,'깊은 동굴'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['지평선', '거미줄', '달']",54,2025-07-23 16:40:07
61,시,시 구조 변형 연습,"'부서진 거울'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['흩날린 재', '낯선 길', '흐름']",107,2025-07-23 16:41:07
62,시,시 구조 변형 연습,주어진 '흐린 별빛'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['돌계단', '철문', '불길']",148,2025-07-23 16:42:07
63,시,시 구조 변형 연습,주어진 '초승달 밤'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['낯선 길', '유리', '벽']",95,2025-07-23 16:43:07
64,시,시 구조 변형 연습,'붉은 달빛'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['깊이', '피아노', '돌기둥']",50,2025-07-23 16:44:07
65,시,시 구조 변형 연습,'얼어붙은 창'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['불씨', '사라진 별', '돌계단']",119,2025-07-23 16:45:07
66,시,시 구조 변형 연습,주어진 '낡은 우산'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['고요', '붉은 꽃잎', '작은 새']",143,2025-07-23 16:46:07
67,시,시 구조 변형 연습,"'초승달 밤'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['시계', '모래', '깊이']",94,2025-07-23 16:47:07
68,시,시 구조 변형 연습,"문장 '초승달 밤'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['흔적', '초승달', '흐린 유리']",113,2025-07-23 16:48:07
69,시,시 구조 변형 연습,'잊힌 정원'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['밤하늘', '미소', '달']",144,2025-07-23 16:49:07
70,시,시 구조 변형 연습,"'부서진 거울'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['눈송이', '밤하늘', '하늘']",145,2025-07-23 16:50:07
71,시,시 구조 변형 연습,'조용한 호수'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['철문', '거미줄', '바람결의 노래']",107,2025-07-23 16:51:07
72,시,시 구조 변형 연습,주어진 '깊은 동굴'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['시든 꽃', '피리', '눈물']",82,2025-07-23 16:52:07
73,시,시 구조 변형 연습,주어진 '빛바랜 사진'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['벼락', '갈대', '해변']",100,2025-07-23 16:53:07
74,시,시 구조 변형 연습,'푸른 등불' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['돌', '눈물', '갈라진 벽']",81,2025-07-23 16:54:07
75,시,시 구조 변형 연습,'잊힌 정원'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['깨어진 종', '얼음', '가로등']",124,2025-07-23 16:55:07
76,시,시 구조 변형 연습,'고요한 사막' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['바다', '불빛', '한기']",57,2025-07-23 16:56:07
77,시,시 구조 변형 연습,"'초승달 밤'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['모래', '검은 강', '깊이']",148,2025-07-23 16:57:07
78,시,시 구조 변형 연습,'파도치는 해안'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['어둠', '붉은 꽃잎', '흐름']",98,2025-07-23 16:58:07
79,시,시 구조 변형 연습,"'모래시계 속 시간'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['갈라진 벽', '검은 파도', '바다']",80,2025-07-23 16:59:07
80,시,시 구조 변형 연습,'흐린 별빛'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['가로등', '창문', '피리']",109,2025-07-23 17:00:07
81,시,시 구조 변형 연습,'초승달 밤'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['어둠', '검은 강', '종소리']",82,2025-07-23 17:01:07
82,시,시 구조 변형 연습,'차가운 바람'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['유리창', '피', '하얀 파도']",144,2025-07-23 17:02:07
83,시,시 구조 변형 연습,"'비 내린 골목'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['바다', '가면', '검은 파도']",103,2025-07-23 17:03:07
84,시,시 구조 변형 연습,'붉은 달빛'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['갈라진 벽', '고요함', '바위']",114,2025-07-23 17:04:07
85,시,시 구조 변형 연습,"'얼어붙은 창'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['쇠사슬', '안개', '돌계단']",124,2025-07-23 17:05:07
86,시,시 구조 변형 연습,'차가운 바람'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['칼날', '은빛 비', '차가운 바람']",128,2025-07-23 17:06:07
87,시,시 구조 변형 연습,'잊힌 정원'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['흔들림', '사라진 별', '깨어진 종']",50,2025-07-23 17:07:07
88,시,시 구조 변형 연습,'붉은 달빛'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['비석', '거미줄', '검은 강']",140,2025-07-23 17:08:07
89,시,시 구조 변형 연습,'비 내린 골목'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['갈라짐', '강물', '한숨']",98,2025-07-23 17:09:07
90,시,시 구조 변형 연습,"문장 '조용한 호수'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['바람결의 노래', '빛살', '거울']",106,2025-07-23 17:10:07
91,시,시 구조 변형 연습,"문장 '얼어붙은 창'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['시계', '벽', '불빛']",113,2025-07-23 17:11:07
92,시,시 구조 변형 연습,"'빛바랜 사진'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['침묵', '모래', '붉은 꽃잎']",75,2025-07-23 17:12:07
93,시,시 구조 변형 연습,'모래시계 속 시간'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['벼락', '피리', '바람결']",74,2025-07-23 17:13:07
94,시,시 구조 변형 연습,'비 내린 골목'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['얼음', '흔들림', '바람결']",95,2025-07-23 17:14:07
95,시,시 구조 변형 연습,"'푸른 등불'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['붉은 꽃잎', '흐린 유리', '유리']",121,2025-07-23 17:15:07
96,시,시 구조 변형 연습,"문장 '부서진 거울'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['사라진 별', '흐름', '짙은 안개']",121,2025-07-23 17:16:07
97,시,시 구조 변형 연습,'얼어붙은 창'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['하얀 꽃', '종이배', '어둠']",65,2025-07-23 17:17:07
98,시,시 구조 변형 연습,'낡은 우산'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['손길', '침묵', '천둥']",89,2025-07-23 17:18:07
99,시,시 구조 변형 연습,'새벽 안개' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['비석', '흐름', '비바람']",108,2025-07-23 17:19:07
100,시,시 구조 변형 연습,"'깊은 동굴'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['새벽', '해변', '돌아오는 메아리']",121,2025-07-23 17:20:07
101,시,시 구조 변형 연습,"'깊은 숲속'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['불길', '시간', '손길']",139,2025-07-23 17:21:07
102,시,시 구조 변형 연습,'파도치는 해안'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['부러진 나무', '침묵', '하얀 꽃']",137,2025-07-23 17:22:07
103,시,시 구조 변형 연습,'흩날리는 벚꽃'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['검은 파도', '갈대', '바다']",128,2025-07-23 17:23:07
104,시,시 구조 변형 연습,"'부서진 거울'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['바람결의 노래', '하얀 꽃', '비행기']",95,2025-07-23 17:24:07
105,시,시 구조 변형 연습,'모래시계 속 시간'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['흩날린 재', '돌', '구름']",92,2025-07-23 17:25:07
106,시,시 구조 변형 연습,'깊은 동굴' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['사라진 목소리', '유리', '빛']",116,2025-07-23 17:26:07
107,시,시 구조 변형 연습,'버려진 우체통'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['달빛', '기억의 조각', '돌아오는 메아리']",123,2025-07-23 17:27:07
108,시,시 구조 변형 연습,'고요한 사막'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['모래', '빛살', '깨어진 종']",145,2025-07-23 17:28:07
109,시,시 구조 변형 연습,'버려진 우체통'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['한숨', '갈라진 벽', '비석']",81,2025-07-23 17:29:07
110,시,시 구조 변형 연습,주어진 '버려진 우체통'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['벽', '창살', '허공']",65,2025-07-23 17:30:07
111,시,시 구조 변형 연습,"문장 '새벽 안개'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['침묵', '얼음', '숲']",113,2025-07-23 17:31:07
112,시,시 구조 변형 연습,'흐린 별빛'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['하얀 파도', '눈송이', '창살']",56,2025-07-23 17:32:07
113,시,시 구조 변형 연습,주어진 '모래시계 속 시간'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['발자국', '은빛 비', '붉은 꽃잎']",124,2025-07-23 17:33:07
114,시,시 구조 변형 연습,"문장 '비 내린 골목'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",어려움,"['초승달', '작은 새', '갈라짐']",81,2025-07-23 17:34:07
115,시,시 구조 변형 연습,'빛바랜 사진'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['얼음', '비바람', '흔들림']",82,2025-07-23 17:35:07
116,시,시 구조 변형 연습,"문장 '파도치는 해안'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['하얀 천', '갈라진 벽', '지평선']",131,2025-07-23 17:36:07
117,시,시 구조 변형 연습,주어진 '흩날리는 벚꽃'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['바람결', '흔들림', '기억']",72,2025-07-23 17:37:07
118,시,시 구조 변형 연습,주어진 '낡은 우산'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['벽', '얼음', '사라짐']",120,2025-07-23 17:38:07
119,시,시 구조 변형 연습,"'흐린 별빛'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['침묵', '바위', '가로등']",130,2025-07-23 17:39:07
120,시,시 구조 변형 연습,"'빛바랜 사진'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['얼음', '벼락', '사슬']",136,2025-07-23 17:40:07
121,시,시 구조 변형 연습,"'잊힌 정원'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['차가운 바람', '불씨', '피아노']",99,2025-07-23 17:41:07
122,시,시 구조 변형 연습,'흩날리는 벚꽃'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['달빛', '발자국', '시계']",127,2025-07-23 17:42:07
123,시,시 구조 변형 연습,'부서진 거울'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['무덤', '거미줄', '기억']",59,2025-07-23 17:43:07
124,시,시 구조 변형 연습,"문장 '흩날리는 벚꽃'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['눈송이', '노을', '흩날린 재']",107,2025-07-23 17:44:07
125,시,시 구조 변형 연습,"'고요한 사막'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['손길', '갈라짐', '해변']",115,2025-07-23 17:45:07
126,시,시 구조 변형 연습,"문장 '부서진 거울'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['하얀 천', '가면', '갈라짐']",100,2025-07-23 17:46:07
127,시,시 구조 변형 연습,주어진 '초승달 밤'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['기억의 조각', '기억', '달빛']",140,2025-07-23 17:47:07
128,시,시 구조 변형 연습,'깊은 숲속'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['칼날', '별', '고요함']",95,2025-07-23 17:48:07
129,시,시 구조 변형 연습,'파도치는 해안'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['촛불', '얼어붙은 새벽', '구름']",141,2025-07-23 17:49:07
130,시,시 구조 변형 연습,"'붉은 달빛'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['무덤', '바람결', '시계']",148,2025-07-23 17:50:07
131,시,시 구조 변형 연습,'새벽 안개'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['사라진 목소리', '은빛 비', '갈라진 벽']",68,2025-07-23 17:51:07
132,시,시 구조 변형 연습,'조용한 호수'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['낙엽', '사라진 별', '벼락']",72,2025-07-23 17:52:07
133,시,시 구조 변형 연습,'얼어붙은 창'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['모래', '검은 파도', '사슬소리']",91,2025-07-23 17:53:07
134,시,시 구조 변형 연습,'흩날리는 벚꽃'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['흔들림', '빛살', '깊이']",73,2025-07-23 17:54:07
135,시,시 구조 변형 연습,"'깊은 동굴'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['빛살', '얼음', '피아노']",148,2025-07-23 17:55:07
136,시,시 구조 변형 연습,주어진 '얼어붙은 창'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['빛살', '벽', '불꽃']",110,2025-07-23 17:56:07
137,시,시 구조 변형 연습,주어진 '부서진 거울'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['빛살', '불씨', '바람결']",145,2025-07-23 17:57:07
138,시,시 구조 변형 연습,'흐린 별빛'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['비바람', '어둠', '그늘']",146,2025-07-23 17:58:07
139,시,시 구조 변형 연습,주어진 '깊은 동굴'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['꽃잎', '천장', '낙엽']",51,2025-07-23 17:59:07
140,시,시 구조 변형 연습,"'붉은 달빛'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['고요', '눈송이', '천장']",107,2025-07-23 18:00:07
141,시,시 구조 변형 연습,'초승달 밤'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['빛살', '허공', '그늘']",55,2025-07-23 18:01:07
142,시,시 구조 변형 연습,'비 내린 골목' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['돌', '부러진 나무', '차가운 바람']",58,2025-07-23 18:02:07
143,시,시 구조 변형 연습,'초승달 밤' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['피리', '별', '눈물']",62,2025-07-23 18:03:07
144,시,시 구조 변형 연습,'차가운 바람'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['고요함', '피', '피리']",109,2025-07-23 18:04:07
145,시,시 구조 변형 연습,'얼어붙은 창'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['밤하늘', '초승달', '바람결']",59,2025-07-23 18:05:07
146,시,시 구조 변형 연습,주어진 '조용한 호수'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['얼어붙은 새벽', '거미줄', '침묵']",73,2025-07-23 18:06:07
147,시,시 구조 변형 연습,"문장 '흩날리는 벚꽃'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['붉은 꽃잎', '철문', '피리']",58,2025-07-23 18:07:07
148,시,시 구조 변형 연습,"'비 내린 골목'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['불꽃', '꽃잎', '거울']",105,2025-07-23 18:08:07
149,시,시 구조 변형 연습,'비 내린 골목' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['숨결', '흐린 달', '동상']",112,2025-07-23 18:09:07
150,시,시 구조 변형 연습,"'차가운 바람'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['흔들림', '종소리', '가로등']",73,2025-07-23 18:10:07
