id,category,type,prompt,difficulty,keywords,length
54,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도전을 두려워하지 않는 태도의 가치',중간,['자기계발'],800
55,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '독서와 글쓰기가 사고력에 미치는 영향',중간,['자기계발'],500
56,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '친구 수보다 질이 중요한 이유',중간,['인간관계'],500
57,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '디지털 시대의 독서 문화 변화',쉬움,['문화'],600
58,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '야근 문화의 문제점과 대안',중간,['직업'],700
59,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '야근 문화의 문제점과 대안',어려움,['직업'],600
60,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도시와 시골의 하루 일과 비교',쉬움,['일상'],500
61,에세이,주제 에세이,"아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '미니멀리즘과 맥시멀리즘, 어느 것이 삶을 풍요롭게 하는가?'",중간,['일상'],800
62,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '평생 학습의 중요성',어려움,['직업'],600
63,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '멘탈 관리의 중요성',중간,['자기계발'],600
64,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '창업과 취업 중 어느 길이 더 나은 선택인가?',어려움,['직업'],700
65,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '갈등이 인간관계를 강화할 수 있는가?',쉬움,['인간관계'],500
66,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '혼자 사는 삶과 가족과 사는 삶의 차이',어려움,['일상'],600
67,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '여행이 사람의 시각을 확장하는 방법',쉬움,['일상'],600
68,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '실패 경험이 성장의 밑거름이 되는가?',중간,['자기계발'],800
69,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '패션이 사회적 지위에 미치는 영향',중간,['문화'],800
70,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '기술 발전으로 사라질 직업과 새로 생길 직업',어려움,['직업'],600
71,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '전쟁이 기술 발전에 미친 영향',쉬움,['역사'],700
72,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '습관이 인생을 바꾸는 힘을 가지는가?',어려움,['자기계발'],600
73,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '여행이 사람의 시각을 확장하는 방법',어려움,['일상'],700
74,에세이,주제 에세이,"아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '미니멀리즘과 맥시멀리즘, 어느 것이 삶을 풍요롭게 하는가?'",쉬움,['일상'],700
75,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '친구 수보다 질이 중요한 이유',쉬움,['인간관계'],700
76,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '전통 예술을 현대적으로 계승하는 방법',쉬움,['문화'],500
77,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '연락의 빈도가 관계의 질을 결정하는가?',어려움,['인간관계'],600
78,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '독서와 글쓰기가 사고력에 미치는 영향',중간,['자기계발'],600
79,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '습관이 인생을 바꾸는 힘을 가지는가?',중간,['자기계발'],600
80,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사 속 여성 영웅들의 재조명 필요성',쉬움,['역사'],500
81,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도시와 시골의 하루 일과 비교',쉬움,['일상'],700
82,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사 속 여성 영웅들의 재조명 필요성',쉬움,['역사'],600
83,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '한류가 세계 문화에 미친 영향',쉬움,['문화'],500
84,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '직장 동료와의 관계가 업무 성과에 미치는 영향',어려움,['인간관계'],500
85,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '자기계발서의 긍정적·부정적 영향',쉬움,['자기계발'],500
86,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '이웃과의 관계가 현대 사회에서 필요한가?',중간,['인간관계'],700
87,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도전을 두려워하지 않는 태도의 가치',중간,['자기계발'],600
88,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '제국주의의 유산이 현대 정치에 미치는 영향',쉬움,['역사'],800
89,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '우정과 사랑 중 어느 관계가 더 오래 지속되는가?',중간,['인간관계'],700
90,에세이,주제 에세이,"아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사 교육은 과거를 기억하게 하는가, 현재를 준비하게 하는가?'",중간,['역사'],700
91,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '직장 동료와의 관계가 업무 성과에 미치는 영향',어려움,['인간관계'],800
92,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '직장에서의 멘토의 중요성',쉬움,['직업'],800
93,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '연인 관계에서의 신뢰의 중요성',중간,['인간관계'],600
94,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '친구 수보다 질이 중요한 이유',어려움,['인간관계'],700
95,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '원격 근무의 미래와 일자리 변화',중간,['직업'],600
96,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '게임이 예술로 인정받을 수 있는가?',쉬움,['문화'],800
97,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '갈등이 인간관계를 강화할 수 있는가?',쉬움,['인간관계'],500
98,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '긍정적인 사고방식이 삶을 바꾸는가?',어려움,['자기계발'],600
99,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '창업과 취업 중 어느 길이 더 나은 선택인가?',중간,['직업'],700
100,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '평생 학습의 중요성',중간,['직업'],700
101,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '사내 복지가 직원 만족도에 미치는 영향',쉬움,['직업'],500
102,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '직장에서의 멘토의 중요성',어려움,['직업'],700
103,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '산업혁명이 현대 사회에 남긴 유산',쉬움,['역사'],700
104,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '목표 설정이 인생의 방향을 결정하는가?',중간,['자기계발'],500
105,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '이웃과의 관계가 현대 사회에서 필요한가?',중간,['인간관계'],800
106,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '프리랜서와 정규직 중 어떤 삶이 더 자유로운가?',어려움,['직업'],700
107,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '평생 학습의 중요성',어려움,['직업'],800
108,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '세계 대공황이 현대 경제 정책에 준 교훈',쉬움,['역사'],500
109,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '프리랜서와 정규직 중 어떤 삶이 더 자유로운가?',중간,['직업'],800
110,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사적 유물의 반환 문제',어려움,['역사'],600
111,에세이,주제 에세이,"아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '평생직장이 사라진 시대, 우리는 어떻게 살아야 하는가?'",중간,['직업'],600
112,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '취미 활동이 정신 건강에 미치는 영향',어려움,['일상'],500
113,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '야근 문화의 문제점과 대안',쉬움,['직업'],500
114,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '가족과의 관계가 인생 만족도에 미치는 영향',쉬움,['인간관계'],600
115,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사적 유물의 반환 문제',쉬움,['역사'],700
116,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '패션이 사회적 지위에 미치는 영향',쉬움,['문화'],600
117,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '전통 예술을 현대적으로 계승하는 방법',어려움,['문화'],600
118,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '세계 대공황이 현대 경제 정책에 준 교훈',중간,['역사'],700
119,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '배려와 솔직함 중 어느 것이 더 중요한가?',어려움,['인간관계'],700
120,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '전쟁이 기술 발전에 미친 영향',쉬움,['역사'],500
121,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사 속 여성 영웅들의 재조명 필요성',쉬움,['역사'],700
122,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '세계화가 전통 문화를 위협하는가?',어려움,['문화'],800
123,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '디지털 디톡스가 필요한 이유',쉬움,['일상'],800
124,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '문화적 다양성이 창의성에 미치는 영향',어려움,['문화'],500
125,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '자기 관리 루틴의 중요성',쉬움,['일상'],700
126,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사적 유물의 반환 문제',쉬움,['역사'],500
127,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '원격 근무의 미래와 일자리 변화',어려움,['직업'],700
128,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '긍정적인 사고방식이 삶을 바꾸는가?',어려움,['자기계발'],700
129,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '외국 영화 리메이크의 장단점',중간,['문화'],600
130,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '원격 근무의 미래와 일자리 변화',중간,['직업'],800
131,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '하루 일기 쓰기의 효과',쉬움,['일상'],700
132,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '외국 영화 리메이크의 장단점',쉬움,['문화'],700
133,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '문화적 다양성이 창의성에 미치는 영향',쉬움,['문화'],700
134,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도전을 두려워하지 않는 태도의 가치',중간,['자기계발'],800
135,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '여행이 사람의 시각을 확장하는 방법',중간,['일상'],800
136,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사를 해석하는 관점의 다양성 필요성',어려움,['역사'],500
137,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '리더십과 팔로워십 중 어느 것이 더 중요한가?',어려움,['직업'],800
138,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '혼자 사는 삶과 가족과 사는 삶의 차이',중간,['일상'],800
139,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '과거 독재 정권이 현재 사회에 끼친 영향',쉬움,['역사'],600
140,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '기술 발전으로 사라질 직업과 새로 생길 직업',쉬움,['직업'],800
141,에세이,주제 에세이,"아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사 교육은 과거를 기억하게 하는가, 현재를 준비하게 하는가?'",중간,['역사'],500
142,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '전통 예술을 현대적으로 계승하는 방법',중간,['문화'],500
143,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '제국주의의 유산이 현대 정치에 미치는 영향',어려움,['역사'],500
144,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '직장 동료와의 관계가 업무 성과에 미치는 영향',쉬움,['인간관계'],500
145,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '멘탈 관리의 중요성',어려움,['자기계발'],600
146,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '여행이 사람의 시각을 확장하는 방법',중간,['일상'],500
147,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '우정과 사랑 중 어느 관계가 더 오래 지속되는가?',중간,['인간관계'],800
148,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '디지털 디톡스가 필요한 이유',쉬움,['일상'],700
149,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '하루 일기 쓰기의 효과',쉬움,['일상'],600
150,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '시간 관리가 성공에 미치는 영향',중간,['자기계발'],800
151,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '과거 독재 정권이 현재 사회에 끼친 영향',중간,['역사'],500
152,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도전을 두려워하지 않는 태도의 가치',쉬움,['자기계발'],700
153,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사적 유물의 반환 문제',쉬움,['역사'],800
154,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '시간 관리가 성공에 미치는 영향',쉬움,['자기계발'],500
155,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도시와 시골의 하루 일과 비교',중간,['일상'],800
156,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '혼자 사는 삶과 가족과 사는 삶의 차이',쉬움,['일상'],800
157,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '배려와 솔직함 중 어느 것이 더 중요한가?',중간,['인간관계'],800
158,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '도전을 두려워하지 않는 태도의 가치',쉬움,['자기계발'],600
159,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사를 해석하는 관점의 다양성 필요성',쉬움,['역사'],600
160,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '지역 축제가 지역 경제에 미치는 효과',쉬움,['문화'],600
161,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '가족과의 관계가 인생 만족도에 미치는 영향',어려움,['인간관계'],700
162,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '여행이 사람의 시각을 확장하는 방법',쉬움,['일상'],700
163,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '지역 축제가 지역 경제에 미치는 효과',어려움,['문화'],600
164,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '야근 문화의 문제점과 대안',쉬움,['직업'],500
165,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '아침형 인간과 올빼미형 인간 중 어느 쪽이 더 효율적인가?',중간,['일상'],700
166,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '한류가 세계 문화에 미친 영향',어려움,['문화'],700
167,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '지역 축제가 지역 경제에 미치는 효과',어려움,['문화'],700
168,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '패션이 사회적 지위에 미치는 영향',쉬움,['문화'],600
169,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '산업혁명이 현대 사회에 남긴 유산',중간,['역사'],800
170,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '작은 성취가 큰 성공으로 이어지는 이유',중간,['자기계발'],600
171,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '자기 관리 루틴의 중요성',쉬움,['일상'],500
172,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '배려와 솔직함 중 어느 것이 더 중요한가?',쉬움,['인간관계'],500
173,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '프리랜서와 정규직 중 어떤 삶이 더 자유로운가?',중간,['직업'],600
174,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '가족과의 관계가 인생 만족도에 미치는 영향',어려움,['인간관계'],600
175,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '역사를 해석하는 관점의 다양성 필요성',쉬움,['역사'],600
176,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '습관이 인생을 바꾸는 힘을 가지는가?',어려움,['자기계발'],700
177,에세이,주제 에세이,아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '디지털 시대의 독서 문화 변화',중간,['문화'],700
178,에세이,주제 에세이,"아래 주제를 바탕으로 600자 이상의 에세이를 작성하시오: '미니멀리즘과 맥시멀리즘, 어느 것이 삶을 풍요롭게 하는가?'",어려움,['일상'],700
