id,category,type,prompt,difficulty,keywords,length,created_at
,시,즉흥시,"즉흥시 연습 (빛과 어둠의 경계, 회상형 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '빛바랜 하늘, 별빛 초원, 얼어붙은 길'",어려움,"[빛바랜 하늘, 별빛 초원, 얼어붙은 길]",99,2025-07-17 07:50:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 감각적 나열 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '달 그림자, 노을빛 불빛, 황혼의 노을'",어려움,"[달 그림자, 노을빛 불빛, 황혼의 노을]",79,2025-07-17 07:49:00
,시,즉흥시,"즉흥시 연습 (빛과 어둠의 경계, 역설적 대조 시): 긴장감이 감도는 4행 즉흥시를 완성하세요. 단어: '빛바랜 초승, 황혼의 구름, 차가운 하늘빛'",어려움,"[빛바랜 초승, 황혼의 구름, 차가운 하늘빛]",117,2025-07-17 07:48:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 낯선 시점 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '노을빛 그림자, 황혼빛 초원, 푸른 불빛'",쉬움,"[노을빛 그림자, 황혼빛 초원, 푸른 불빛]",73,2025-07-17 07:47:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 긴장감 있는 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '밤하늘 빛줄기, 흐린 계곡, 잿빛 구름'",중간,"[밤하늘 빛줄기, 흐린 계곡, 잿빛 구름]",56,2025-07-17 07:46:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 낯선 시점 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '달빛 파도, 황금빛 연기, 차가운 불씨'",중간,"[달빛 파도, 황금빛 연기, 차가운 불씨]",118,2025-07-17 07:45:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 회상형 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '흐린 바다, 검은 별빛, 별빛 강가'",쉬움,"[흐린 바다, 검은 별빛, 별빛 강가]",59,2025-07-17 07:44:00
,시,즉흥시,"즉흥시 연습 (심연과 고요, 낯선 시점 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '차가운 공기, 은빛 바위, 황금빛 물결'",중간,"[차가운 공기, 은빛 바위, 황금빛 물결]",75,2025-07-17 07:43:00
,시,즉흥시,"즉흥시 연습 (빛과 어둠의 경계, 낯선 시점 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '흐릿한 구름, 빛바랜 길, 고요한 강물'",어려움,"[흐릿한 구름, 빛바랜 길, 고요한 강물]",88,2025-07-17 07:42:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 낯선 시점 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '서늘한 안개, 달빛 노을, 별빛 바다'",어려움,"[서늘한 안개, 달빛 노을, 별빛 바다]",94,2025-07-17 07:41:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 회상형 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '푸른 모래, 고요한 숲길, 흐린 잎새'",쉬움,"[푸른 모래, 고요한 숲길, 흐린 잎새]",94,2025-07-17 07:40:00
,시,즉흥시,"즉흥시 연습 (심연과 고요, 단조로운 운율 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '서리 낀 길, 황혼빛 강물, 회색 하늘'",어려움,"[서리 낀 길, 황혼빛 강물, 회색 하늘]",61,2025-07-17 07:39:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 회상형 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '푸른 파도, 푸른 조개, 별빛의 파편'",중간,"[푸른 파도, 푸른 조개, 별빛의 파편]",68,2025-07-17 07:38:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 의성어 중심 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '황혼의 바람결, 검은 초원, 차가운 돌멩이'",중간,"[황혼의 바람결, 검은 초원, 차가운 돌멩이]",50,2025-07-17 07:37:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 속삭임 같은 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '은빛 별무리, 서리 낀 나뭇가지, 밤하늘 조각'",어려움,"[은빛 별무리, 서리 낀 나뭇가지, 밤하늘 조각]",70,2025-07-17 07:36:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 파편적 이미지 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '별자리 조각, 차가운 강물, 흐릿한 별빛'",어려움,"[별자리 조각, 차가운 강물, 흐릿한 별빛]",120,2025-07-17 07:35:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 낯선 시점 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '흐린 물결, 별빛 모래, 달빛 파편'",어려움,"[흐린 물결, 별빛 모래, 달빛 파편]",77,2025-07-17 07:34:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 회상형 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '달빛 연못, 서리 낀 가지, 속삭이는 파도'",어려움,"[달빛 연못, 서리 낀 가지, 속삭이는 파도]",115,2025-07-17 07:33:00
,시,즉흥시,"즉흥시 연습 (심연과 고요, 긴장감 있는 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '흐린 별자리, 붉은 바다, 별빛 안개'",쉬움,"[흐린 별자리, 붉은 바다, 별빛 안개]",63,2025-07-17 07:32:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 단조로운 운율 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '흐린 새벽빛, 젖은 모래, 고요한 들판'",어려움,"[흐린 새벽빛, 젖은 모래, 고요한 들판]",109,2025-07-17 07:31:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 낯선 시점 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '푸른 불꽃, 빛바랜 파도, 밤의 불빛'",어려움,"[푸른 불꽃, 빛바랜 파도, 밤의 불빛]",55,2025-07-17 07:30:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 단조로운 운율 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '고요한 새벽, 푸른 연기, 별빛 연기'",중간,"[고요한 새벽, 푸른 연기, 별빛 연기]",64,2025-07-17 07:29:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 감각적 나열 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '푸른 바위, 서리 낀 연못, 흐린 하늘빛'",중간,"[푸른 바위, 서리 낀 연못, 흐린 하늘빛]",102,2025-07-17 07:28:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 파편적 이미지 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '고요한 새벽, 파란 하늘빛, 푸른 잎새'",쉬움,"[고요한 새벽, 파란 하늘빛, 푸른 잎새]",108,2025-07-17 07:27:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 감각적 나열 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '흐릿한 별빛, 은빛 안개, 서리 낀 길'",어려움,"[흐릿한 별빛, 은빛 안개, 서리 낀 길]",73,2025-07-17 07:26:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 긴장감 있는 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '별빛 안개, 비바람, 서리 낀 계곡'",어려움,"[별빛 안개, 비바람, 서리 낀 계곡]",115,2025-07-17 07:25:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 역설적 대조 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '고요한 숲길, 흐린 별자리, 붉은 초승달'",어려움,"[고요한 숲길, 흐린 별자리, 붉은 초승달]",106,2025-07-17 07:24:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 낯선 시점 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '노을빛 그림자, 붉은 초승달, 얼어붙은 길'",쉬움,"[노을빛 그림자, 붉은 초승달, 얼어붙은 길]",108,2025-07-17 07:23:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 감각적 나열 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '흐린 유리창, 황혼빛 강물, 밤하늘 조각'",쉬움,"[흐린 유리창, 황혼빛 강물, 밤하늘 조각]",112,2025-07-17 07:22:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 낯선 시점 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '흐린 별자리, 흐릿한 구름, 별빛의 흔적'",쉬움,"[흐린 별자리, 흐릿한 구름, 별빛의 흔적]",62,2025-07-17 07:21:00
,시,즉흥시,"즉흥시 연습 (빛과 어둠의 경계, 파편적 이미지 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '푸른 모래, 별빛 강가, 황혼빛 강물'",쉬움,"[푸른 모래, 별빛 강가, 황혼빛 강물]",111,2025-07-17 07:20:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 단조로운 운율 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '황혼의 바람결, 푸른 유리, 황금빛 초승'",중간,"[황혼의 바람결, 푸른 유리, 황금빛 초승]",76,2025-07-17 07:19:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 파편적 이미지 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '빛바랜 파도, 푸른 조개, 별빛 안개'",중간,"[빛바랜 파도, 푸른 조개, 별빛 안개]",106,2025-07-17 07:18:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 단조로운 운율 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '밤의 그림자, 푸른 잎새, 흐릿한 별빛'",중간,"[밤의 그림자, 푸른 잎새, 흐릿한 별빛]",83,2025-07-17 07:17:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 역설적 대조 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '흐린 계곡, 흐린 별자리, 흐린 새벽빛'",어려움,"[흐린 계곡, 흐린 별자리, 흐린 새벽빛]",79,2025-07-17 07:16:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 속삭임 같은 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '밤하늘 조각, 차가운 강물, 흐릿한 구름'",중간,"[밤하늘 조각, 차가운 강물, 흐릿한 구름]",57,2025-07-17 07:15:00
,시,즉흥시,"즉흥시 연습 (심연과 고요, 속삭임 같은 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '별자리 조각, 황금빛 초승, 빛바랜 파도'",중간,"[별자리 조각, 황금빛 초승, 빛바랜 파도]",73,2025-07-17 07:14:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 의성어 중심 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '철문 소리, 검은 바람결, 빛바랜 파도'",쉬움,"[철문 소리, 검은 바람결, 빛바랜 파도]",60,2025-07-17 07:13:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 몽환적 이미지 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '은빛 별무리, 밤의 그림자, 황금빛 연기'",쉬움,"[은빛 별무리, 밤의 그림자, 황금빛 연기]",76,2025-07-17 07:12:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 감각적 나열 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '검은 별빛, 비바람, 빛바랜 길'",중간,"[검은 별빛, 비바람, 빛바랜 길]",106,2025-07-17 07:11:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 파편적 이미지 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '밤의 파편, 흐린 물결, 푸른 파도'",어려움,"[밤의 파편, 흐린 물결, 푸른 파도]",113,2025-07-17 07:10:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 단조로운 운율 시): 낯선 시점으로 4행 시를 작성하세요. 단어: '푸른 불빛, 고요한 바람, 달빛 노을'",중간,"[푸른 불빛, 고요한 바람, 달빛 노을]",74,2025-07-17 07:09:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 회상형 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '고요한 강물, 차가운 강물, 얼어붙은 길'",쉬움,"[고요한 강물, 차가운 강물, 얼어붙은 길]",97,2025-07-17 07:08:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 몽환적 이미지 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '차갑게 언 나무, 차가운 돌멩이, 잿빛 구름'",어려움,"[차갑게 언 나무, 차가운 돌멩이, 잿빛 구름]",79,2025-07-17 07:07:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 회상형 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '서리 낀 가지, 황혼빛 강물, 흐린 별자리'",쉬움,"[서리 낀 가지, 황혼빛 강물, 흐린 별자리]",65,2025-07-17 07:06:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 의성어 중심 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '붉은 구름, 고요한 바람, 황혼의 바람결'",어려움,"[붉은 구름, 고요한 바람, 황혼의 바람결]",80,2025-07-17 07:05:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 파편적 이미지 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '서리 낀 가지, 흐린 별자리, 철문 소리'",중간,"[서리 낀 가지, 흐린 별자리, 철문 소리]",57,2025-07-17 07:04:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 감각적 나열 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '흐릿한 별빛, 차가운 돌멩이, 속삭이는 파도'",쉬움,"[흐릿한 별빛, 차가운 돌멩이, 속삭이는 파도]",52,2025-07-17 07:03:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 의성어 중심 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '푸른 연못, 은빛 별무리, 고요한 새벽'",중간,"[푸른 연못, 은빛 별무리, 고요한 새벽]",76,2025-07-17 07:02:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 낯선 시점 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '서리 낀 가지, 고요한 숲길, 별빛 모래'",어려움,"[서리 낀 가지, 고요한 숲길, 별빛 모래]",106,2025-07-17 07:01:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 역설적 대조 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '별빛 연기, 황금빛 연기, 고요한 강물'",어려움,"[별빛 연기, 황금빛 연기, 고요한 강물]",112,2025-07-17 07:00:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 낯선 시점 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '차가운 별빛, 차가운 하늘빛, 황금빛 잎새'",쉬움,"[차가운 별빛, 차가운 하늘빛, 황금빛 잎새]",87,2025-07-17 06:59:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 감각적 나열 시): 긴장감이 감도는 4행 즉흥시를 완성하세요. 단어: '차가운 공기, 흐린 새벽빛, 황혼빛 초원'",어려움,"[차가운 공기, 흐린 새벽빛, 황혼빛 초원]",70,2025-07-17 06:58:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 낯선 시점 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '은빛 바위, 흐릿한 구름, 푸른 연기'",쉬움,"[은빛 바위, 흐릿한 구름, 푸른 연기]",55,2025-07-17 06:57:00
,시,즉흥시,"즉흥시 연습 (빛과 어둠의 경계, 의성어 중심 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '흐린 별자리, 빛바랜 길, 흐릿한 구름'",어려움,"[흐린 별자리, 빛바랜 길, 흐릿한 구름]",93,2025-07-17 06:56:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 속삭임 같은 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '은빛 안개, 흐린 별자리, 달빛 파도'",중간,"[은빛 안개, 흐린 별자리, 달빛 파도]",82,2025-07-17 06:55:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 의성어 중심 시): 긴장감이 감도는 4행 즉흥시를 완성하세요. 단어: '차가운 공기, 불 꺼진 가로등, 노을빛 하늘'",쉬움,"[차가운 공기, 불 꺼진 가로등, 노을빛 하늘]",116,2025-07-17 06:54:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 감각적 나열 시): 낯선 시점으로 4행 시를 작성하세요. 단어: '검은 달빛, 푸른 조개, 흐린 별자리'",어려움,"[검은 달빛, 푸른 조개, 흐린 별자리]",98,2025-07-17 06:53:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 단조로운 운율 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '고요한 새벽, 밤하늘 조각, 푸른 조개'",쉬움,"[고요한 새벽, 밤하늘 조각, 푸른 조개]",78,2025-07-17 06:52:00
,시,즉흥시,"즉흥시 연습 (심연과 고요, 단조로운 운율 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '황금빛 초승, 황혼빛 초원, 흐린 바다'",쉬움,"[황금빛 초승, 황혼빛 초원, 흐린 바다]",66,2025-07-17 06:51:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 몽환적 이미지 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '달빛 파편, 차가운 바람, 빛바랜 초승'",중간,"[달빛 파편, 차가운 바람, 빛바랜 초승]",115,2025-07-17 06:50:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 몽환적 이미지 시): 낯선 시점으로 4행 시를 작성하세요. 단어: '황금빛 초승, 흐릿한 구름, 푸른 모래'",쉬움,"[황금빛 초승, 흐릿한 구름, 푸른 모래]",119,2025-07-17 06:49:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 단조로운 운율 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '별빛 바다, 노을빛 불빛, 달빛 노을'",어려움,"[별빛 바다, 노을빛 불빛, 달빛 노을]",68,2025-07-17 06:48:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 속삭임 같은 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '고요한 숲길, 고요한 들판, 달빛 파편'",쉬움,"[고요한 숲길, 고요한 들판, 달빛 파편]",63,2025-07-17 06:47:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 몽환적 이미지 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '황혼빛 초원, 검은 초원, 푸른 불빛'",어려움,"[황혼빛 초원, 검은 초원, 푸른 불빛]",116,2025-07-17 06:46:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 회상형 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '달 그림자, 별빛 안개, 차가운 돌멩이'",쉬움,"[달 그림자, 별빛 안개, 차가운 돌멩이]",82,2025-07-17 06:45:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 역설적 대조 시): 긴장감이 감도는 4행 즉흥시를 완성하세요. 단어: '붉은 초승달, 푸른 불빛, 흐린 계곡'",어려움,"[붉은 초승달, 푸른 불빛, 흐린 계곡]",53,2025-07-17 06:44:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 속삭임 같은 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '황혼의 노을, 속삭이는 파도, 황혼빛 강물'",중간,"[황혼의 노을, 속삭이는 파도, 황혼빛 강물]",116,2025-07-17 06:43:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 회상형 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '붉은 바람, 빛바랜 초승, 황혼빛 강물'",중간,"[붉은 바람, 빛바랜 초승, 황혼빛 강물]",78,2025-07-17 06:42:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 파편적 이미지 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '푸른 모래, 은빛 별무리, 노을빛 불빛'",쉬움,"[푸른 모래, 은빛 별무리, 노을빛 불빛]",109,2025-07-17 06:41:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 감각적 나열 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '별빛 초원, 황금빛 잎새, 고요한 호수'",어려움,"[별빛 초원, 황금빛 잎새, 고요한 호수]",111,2025-07-17 06:40:00
,시,즉흥시,"즉흥시 연습 (비밀스러운 공간, 몽환적 이미지 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '은빛 구슬, 달빛 파편, 차가운 하늘빛'",쉬움,"[은빛 구슬, 달빛 파편, 차가운 하늘빛]",111,2025-07-17 06:39:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 의성어 중심 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '붉은 구름, 차가운 별빛, 빛바랜 길'",어려움,"[붉은 구름, 차가운 별빛, 빛바랜 길]",85,2025-07-17 06:38:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 감각적 나열 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '흐린 계곡, 비바람, 서늘한 안개'",어려움,"[흐린 계곡, 비바람, 서늘한 안개]",63,2025-07-17 06:37:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 속삭임 같은 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '빛바랜 초승, 검은 바람결, 서리 낀 가지'",중간,"[빛바랜 초승, 검은 바람결, 서리 낀 가지]",114,2025-07-17 06:36:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 긴장감 있는 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '푸른 모래, 달빛 파편, 별빛 안개'",쉬움,"[푸른 모래, 달빛 파편, 별빛 안개]",62,2025-07-17 06:35:00
,시,즉흥시,"즉흥시 연습 (꿈속의 장면, 파편적 이미지 시): 감각을 나열하는 방식으로 2~3행 시를 작성하세요. 단어: '차가운 돌멩이, 빛바랜 길, 서리 낀 숲'",쉬움,"[차가운 돌멩이, 빛바랜 길, 서리 낀 숲]",61,2025-07-17 06:34:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 긴장감 있는 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '차가운 별빛, 별빛의 흔적, 푸른 잎새'",중간,"[차가운 별빛, 별빛의 흔적, 푸른 잎새]",59,2025-07-17 06:33:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 몽환적 이미지 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '푸른 바위, 황혼의 노을, 붉은 초승달'",어려움,"[푸른 바위, 황혼의 노을, 붉은 초승달]",114,2025-07-17 06:32:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 단조로운 운율 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '은빛 별무리, 고요한 숲길, 별빛 모래'",중간,"[은빛 별무리, 고요한 숲길, 별빛 모래]",117,2025-07-17 06:31:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 파편적 이미지 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '은빛 안개, 차가운 바람, 푸른 연기'",어려움,"[은빛 안개, 차가운 바람, 푸른 연기]",96,2025-07-17 06:30:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 의성어 중심 시): 긴장감이 감도는 4행 즉흥시를 완성하세요. 단어: '푸른 잎새, 고요한 강물, 별빛 안개'",중간,"[푸른 잎새, 고요한 강물, 별빛 안개]",88,2025-07-17 06:29:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 감각적 나열 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '붉은 구름, 은빛 구슬, 회색 하늘'",어려움,"[붉은 구름, 은빛 구슬, 회색 하늘]",116,2025-07-17 06:28:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 긴장감 있는 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '푸른 연못, 고요한 숲길, 별빛 안개'",어려움,"[푸른 연못, 고요한 숲길, 별빛 안개]",78,2025-07-17 06:27:00
