id,category,type,prompt,difficulty,keywords,length
11,시나리오,장면 전환,장면 '미래 도시의 하늘정원'에서 '미래 도시의 전시장'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,쉬움,"['필기구', '은빛 시계', '노란 조명']",109
12,시나리오,장면 전환,장면 '은하계 우주선 내부'에서 '동굴 안 불빛'로 전환되는 시나리오를 따뜻한 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,쉬움,"['벽시계', '종소리', '흔적']",86
13,시나리오,장면 전환,장면 '황금빛 들판'에서 '불타는 초원'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,중간,"['깃발', '포장마차 불빛', '손전등']",144
14,시나리오,장면 전환,장면 '고대 유적지'에서 '불빛 없는 골목'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,쉬움,"['눈발', '흐린 하늘', '종이배']",76
15,시나리오,장면 전환,장면 '달빛의 숲속 길'에서 '광활한 초원'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,쉬움,"['바위', '라디오', '노트북 화면']",124
16,시나리오,장면 전환,장면 '사막의 고대 탑'에서 '포장마차 옆 거리'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,중간,"['바람소리', '철조망', '밤하늘']",75
17,시나리오,장면 전환,장면 '낡은 연극 무대'에서 '고대 신전 내부'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,중간,"['종이배', '책상', '낡은 책장']",115
18,시나리오,장면 전환,장면 '거울 미로'에서 '미래 도시의 철도역'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,어려움,"['흐린 하늘', '만년필', '라디오']",109
19,시나리오,장면 전환,장면 '불빛 사라진 거리'에서 '황혼의 항구'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,중간,"['서재 문고리', '낡은 책장', '만년필']",100
20,시나리오,장면 전환,장면 '은빛 별빛 아래 캠프'에서 '붉은 숲길'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,중간,"['구두', '밤하늘', '버려진 가방']",123
21,시나리오,장면 전환,장면 '달빛 비추는 옥상'에서 '바닷가 방파제'로 전환되는 시나리오를 따뜻한 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,중간,"['깨진 조명', '무너진 벽', '흐린 별빛']",99
22,시나리오,장면 전환,장면 '포장마차 거리'에서 '미래 도시의 스카이브리지'로 전환되는 시나리오를 차가운 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,쉬움,"['떨어진 동전', '조용한 음악', '필통']",51
23,시나리오,장면 전환,장면 '어두운 지하철역'에서 '불꽃놀이 축제장'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,쉬움,"['흰 천', '거미줄', '종소리']",133
24,시나리오,장면 전환,장면 '밤하늘 전망대'에서 '동틀 무렵의 호수'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,중간,"['책상', '열쇠', '라디오 잡음']",112
25,시나리오,장면 전환,장면 '불 꺼진 카지노'에서 '지하 실험실'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,쉬움,"['초콜릿', '낡은 공책', '은빛 실']",138
26,시나리오,장면 전환,장면 '빈 교회 안'에서 '미래 도시의 스카이브리지'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,쉬움,"['종소리', '낙엽', '포스터 조각']",58
27,시나리오,장면 전환,장면 '지하철 승강장'에서 '서커스 공연장'로 전환되는 시나리오를 차가운 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,쉬움,"['시든 꽃', '강풍', '자동차 불빛']",135
28,시나리오,장면 전환,장면 '우주 정거장'에서 '은빛 별빛 아래 캠프'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,중간,"['붉은 실', '흐린 하늘', '흰 시험지']",150
29,시나리오,장면 전환,장면 '버려진 항구'에서 '안개 낀 다리 위'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,중간,"['거미줄', '희미한 불빛', '낡은 원고']",142
30,시나리오,장면 전환,장면 '달리는 버스 안'에서 '빙하 동굴'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,쉬움,"['별똥별', '강물', '은빛 실']",123
31,시나리오,장면 전환,장면 '깊은 해저 기지'에서 '고대 유적지'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['바위', '깃발', '촛대']",72
32,시나리오,장면 전환,장면 '달리는 기차 안'에서 '사라진 왕궁 터'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,쉬움,"['가로등', '라디오', '책갈피']",132
33,시나리오,장면 전환,장면 '고대 신전 내부'에서 '고요한 절벽 끝'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,어려움,"['거울', '라디오 잡음', '비석']",78
34,시나리오,장면 전환,장면 '도시 폐공장'에서 '하얀 모래사장'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,쉬움,"['벽화', '조용한 발자국', '촛불']",100
35,시나리오,장면 전환,장면 '밤의 유원지'에서 '사라진 마을 광장'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,중간,"['낡은 책장', '책장 넘김 소리', '흐린 별빛']",77
36,시나리오,장면 전환,장면 '하얀 눈밭 언덕'에서 '폭풍우 치는 바다 위'로 전환되는 시나리오를 긴박한 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,쉬움,"['흰 시험지', '눈 내리는 길', '포장마차 불빛']",70
37,시나리오,장면 전환,장면 '달빛의 숲속 길'에서 '은하계 관측소'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,중간,"['벽화', '거미줄', '비석']",123
38,시나리오,장면 전환,장면 '사막의 고대 탑'에서 '우주 정거장'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,어려움,"['손전등', '철조망', '깨진 조명']",90
39,시나리오,장면 전환,장면 '황량한 들판'에서 '하늘을 나는 열기구'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,중간,"['흰 시험지', '동전', '라디오 잡음']",60
40,시나리오,장면 전환,장면 '서커스 공연장'에서 '고대 신전 내부'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,어려움,"['서재 시계', '강풍', '철문']",77
41,시나리오,장면 전환,장면 '빛나는 수정 동굴'에서 '밤의 유원지'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,쉬움,"['은빛 시계', '종이배', '버려진 가방']",121
42,시나리오,장면 전환,장면 '붉은 노을의 절벽'에서 '산속 폐허'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,어려움,"['흐린 하늘', '포스터 조각', '검은 천']",124
43,시나리오,장면 전환,장면 '고요한 호수가 있는 공원'에서 '은빛 별빛 아래 캠프'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,중간,"['흰 공책', '촛대', '조용한 그림자']",59
44,시나리오,장면 전환,장면 '거센 폭우 속 거리'에서 '동굴 안 불빛'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,중간,"['책장 넘김 소리', '거친 바람', '라디오 잡음']",74
45,시나리오,장면 전환,장면 '밤하늘 천문대'에서 '작은 시골 마을 광장'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,쉬움,"['시계초침', '깨진 조명', '동전']",63
46,시나리오,장면 전환,장면 '노을 진 해변'에서 '낡은 연극 무대'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,중간,"['초콜릿', '흐린 유리창', '작은 종']",128
47,시나리오,장면 전환,장면 '버려진 항구'에서 '거센 폭우 속 거리'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,쉬움,"['시든 잎사귀', '흐린 유리창', '비석']",80
48,시나리오,장면 전환,장면 '사라진 마을 광장'에서 '폭풍우 치는 바다 위'로 전환되는 시나리오를 차가운 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,쉬움,"['철조망', '은빛 시계', '담배 연기']",149
49,시나리오,장면 전환,장면 '거대한 유성 밭'에서 '빙하 동굴'로 전환되는 시나리오를 긴박한 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,쉬움,"['초콜릿', '라디오 잡음', '종소리']",80
50,시나리오,장면 전환,장면 '학교 운동장'에서 '황량한 들판'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,중간,"['흐린 유리창', '모래바람', '서재 문고리']",121
51,시나리오,장면 전환,장면 '검은 호수 근처'에서 '지하 실험실'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,어려움,"['벽시계', '서재 시계', '책갈피']",92
52,시나리오,장면 전환,장면 '유리궁전 안'에서 '우주 정거장'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['거울', '은빛 실', '낙엽']",56
53,시나리오,장면 전환,장면 '고요한 호수가 있는 공원'에서 '밤하늘 천문대'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,어려움,"['불빛', '구름', '깃발']",91
54,시나리오,장면 전환,장면 '산속 폐허'에서 '미래 도시의 철도역'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,쉬움,"['철문', '낡은 지도', '철조망']",66
55,시나리오,장면 전환,장면 '별빛 가득한 평원'에서 '거대한 바위 협곡'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,어려움,"['종소리', '거미줄', '노트북 화면']",119
56,시나리오,장면 전환,장면 '달빛의 숲속 길'에서 '하얀 눈밭 언덕'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,어려움,"['흰 천', '밤하늘', '담배 연기']",108
57,시나리오,장면 전환,장면 '불 꺼진 카지노'에서 '노을 진 해변'로 전환되는 시나리오를 차가운 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,어려움,"['흔적', '가로등', '모래시계']",52
58,시나리오,장면 전환,장면 '황량한 들판'에서 '거센 폭우 속 거리'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['잔디', '바위', '사색의자']",118
59,시나리오,장면 전환,장면 '밤하늘 천문대'에서 '붉은 숲길'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,중간,"['포장마차', '모래시계', '은은한 조명']",76
60,시나리오,장면 전환,장면 '작은 카페 테라스'에서 '미래 도시의 하늘정원'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,중간,"['붉은 노을', '낡은 책장', '은빛 북마크']",102
61,시나리오,장면 전환,장면 '하늘을 나는 열기구'에서 '불빛 사라진 거리'로 전환되는 시나리오를 따뜻한 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,어려움,"['낡은 지도', '포스터 조각', '강물']",131
62,시나리오,장면 전환,장면 '황금빛 모래사장'에서 '은하계 관측소'로 전환되는 시나리오를 긴박한 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,쉬움,"['라디오', '초인종', '필기구']",72
63,시나리오,장면 전환,장면 '산꼭대기 전망대'에서 '바닷가 방파제'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,어려움,"['종소리', '깃발', '깨진 조명']",111
64,시나리오,장면 전환,장면 '지하 실험실'에서 '지하 던전 입구'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,중간,"['철로', '낡은 책장', '유리창']",106
65,시나리오,장면 전환,장면 '한적한 시골길'에서 '미래 도시의 스카이브리지'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,쉬움,"['벽화', '종소리', '발자국']",93
66,시나리오,장면 전환,장면 '황금빛 모래사장'에서 '광활한 사막 평원'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,중간,"['흐린 하늘', '사라진 목소리', '거울']",82
67,시나리오,장면 전환,장면 '바닷가 방파제'에서 '황혼의 항구'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,쉬움,"['강물', '철로', '깃발']",136
68,시나리오,장면 전환,장면 '달빛의 숲속 길'에서 '버려진 항구'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,중간,"['조용한 그림자', '철조망', '검은 천']",60
69,시나리오,장면 전환,장면 '유리궁전 안'에서 '우주 정거장'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,어려움,"['발자국', '거울', '유리창']",99
70,시나리오,장면 전환,장면 '하얀 모래사장'에서 '거대한 바위 협곡'로 전환되는 시나리오를 따뜻한 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,중간,"['불빛', '책상', '낡은 신발']",59
71,시나리오,장면 전환,장면 '불빛 없는 도심 골목'에서 '안개 낀 다리 위'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,중간,"['거미줄', '낡은 책장', '낡은 공책']",78
72,시나리오,장면 전환,장면 '구름 낀 해안가'에서 '우주 정거장'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,어려움,"['강물', '희미한 불빛', '열쇠']",140
73,시나리오,장면 전환,장면 '지하 실험실'에서 '붉게 물든 초원'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,쉬움,"['라디오', '초인종', '강바람']",91
74,시나리오,장면 전환,장면 '깊은 해저 기지'에서 '밤하늘 천문대'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,어려움,"['깃발', '책갈피', '작은 종']",65
75,시나리오,장면 전환,장면 '미래 도시의 철도역'에서 '동굴 안 불빛'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,어려움,"['달빛', '검은 천', '은빛 실']",121
76,시나리오,장면 전환,장면 '빛바랜 교회당'에서 '고요한 절벽 끝'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 시점 전환,중간,"['거울', '커피잔', '촛대']",122
77,시나리오,장면 전환,장면 '지하 실험실'에서 '거대한 도서관 홀'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,어려움,"['떨어진 동전', '검은 천', '발자국']",128
78,시나리오,장면 전환,장면 '달리는 전철 안'에서 '깊은 해저 기지'로 전환되는 시나리오를 긴박한 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,어려움,"['구두', '흰 공책', '낡은 책장']",97
79,시나리오,장면 전환,장면 '도서관 열람실'에서 '불빛 없는 골목'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,중간,"['깨진 조명', '떨어진 동전', '책장 넘김 소리']",99
80,시나리오,장면 전환,장면 '불 꺼진 카지노'에서 '포장마차 거리'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,중간,"['필기구', '열쇠', '노란 조명']",117
81,시나리오,장면 전환,장면 '도서관 열람실'에서 '빙하 동굴'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,쉬움,"['은빛 시계', '은은한 조명', '벽화']",112
82,시나리오,장면 전환,장면 '달리는 기차 안'에서 '고요한 시골길 다리'로 전환되는 시나리오를 코믹 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['은빛 시계', '붉은 실', '철문']",141
83,시나리오,장면 전환,장면 '은빛 별빛 아래 캠프'에서 '고요한 호수가 있는 공원'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,어려움,"['강풍', '바위', '잔디']",132
84,시나리오,장면 전환,장면 '포장마차 거리'에서 '지하 던전 입구'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,중간,"['밤하늘', '강풍', '바람소리']",81
85,시나리오,장면 전환,장면 '도시 옥상 정원'에서 '밤의 유원지'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,어려움,"['필통', '필기구', '거울']",89
86,시나리오,장면 전환,장면 '불 꺼진 카지노'에서 '거울 미로'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,중간,"['사라진 목소리', '흰 천', '바위']",114
87,시나리오,장면 전환,장면 '불빛 사라진 거리'에서 '불타는 초원'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,쉬움,"['모래시계', '낡은 신발', '낡은 책장']",137
88,시나리오,장면 전환,장면 '낡은 서점 안'에서 '거울 미로'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,쉬움,"['라디오', '책상 모서리', '철로']",64
89,시나리오,장면 전환,장면 '은하계를 도는 우주선'에서 '밤하늘 전망대'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,어려움,"['잔디', '만년필', '흰 천']",125
90,시나리오,장면 전환,장면 '지하철 승강장'에서 '하늘을 나는 열기구'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['시계초침', '낡은 지도', '잔디']",59
91,시나리오,장면 전환,장면 '바닷가 방파제'에서 '미래 도시의 하늘정원'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,중간,"['작은 종', '초승달', '포스터 조각']",130
92,시나리오,장면 전환,장면 '빈 교회 안'에서 '달리는 전철 안'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,어려움,"['라디오', '노트북 화면', '포스터 조각']",78
93,시나리오,장면 전환,장면 '산꼭대기 전망대'에서 '우주 정거장'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,중간,"['구두', '낡은 지도', '낡은 원고']",115
94,시나리오,장면 전환,장면 '눈 덮인 숲속'에서 '황혼의 항구'로 전환되는 시나리오를 차가운 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,쉬움,"['바위', '강물', '작은 종']",80
95,시나리오,장면 전환,장면 '포장마차 거리'에서 '동굴 안 불빛'로 전환되는 시나리오를 긴박한 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,쉬움,"['별빛', '붉은 실', '사색의자']",54
96,시나리오,장면 전환,장면 '빛바랜 교회당'에서 '유리궁전 안'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,중간,"['희미한 불빛', '철문', '가로등']",123
97,시나리오,장면 전환,장면 '지하 던전 입구'에서 '버려진 놀이공원'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,중간,"['시든 꽃', '포스터 조각', '철로']",102
98,시나리오,장면 전환,장면 '거대한 바위 협곡'에서 '거대한 유성 밭'로 전환되는 시나리오를 긴박한 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,쉬움,"['사색의자', '종이배', '촛대']",150
99,시나리오,장면 전환,장면 '작은 시골 마을 광장'에서 '동굴 안 불빛'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,중간,"['은빛 시계', '조용한 그림자', '촛대']",80
100,시나리오,장면 전환,장면 '고대 신전 내부'에서 '지하 실험실'로 전환되는 시나리오를 서정적 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,중간,"['조용한 발자국', '시계초침', '모래바람']",73
101,시나리오,장면 전환,장면 '밤의 유원지'에서 '하늘을 나는 열기구'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 시간 경과,어려움,"['모래바람', '낡은 책장', '낡은 원고']",100
102,시나리오,장면 전환,장면 '사라진 마을 광장'에서 '황량한 사막길'로 전환되는 시나리오를 판타지 톤으로 5줄 이내로 작성하세요. 전환 방식: 교차 편집,어려움,"['조용한 음악', '초승달', '모래시계']",98
103,시나리오,장면 전환,장면 '동굴 안 불빛'에서 '하얀 모래사장'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,중간,"['눈 내리는 길', '열쇠', '구두']",146
104,시나리오,장면 전환,장면 '강변 자전거 도로'에서 '고요한 호수가 있는 공원'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,중간,"['촛대', '낡은 지도', '거친 바람']",108
105,시나리오,장면 전환,장면 '불 꺼진 카지노'에서 '검은 호수 근처'로 전환되는 시나리오를 환상적 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,어려움,"['비석', '강바람', '벽화']",57
106,시나리오,장면 전환,장면 '미래 도시의 스카이브리지'에서 '폭설 내리는 산길'로 전환되는 시나리오를 따뜻한 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['책갈피', '초인종', '구름']",83
107,시나리오,장면 전환,장면 '비밀 연구소'에서 '어두운 지하철역'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,중간,"['떨어진 동전', '조용한 음악', '흰 공책']",56
108,시나리오,장면 전환,장면 '폭풍우 치는 바다 위'에서 '달리는 버스 안'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,쉬움,"['초콜릿', '휘몰아치는 바람', '동전']",67
109,시나리오,장면 전환,장면 '고요한 시골길 다리'에서 '도시 옥상 정원'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 인물 이동,어려움,"['철로', '서재 시계', '별빛']",118
110,시나리오,장면 전환,장면 '빈 교회 안'에서 '황량한 사막길'로 전환되는 시나리오를 차가운 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,쉬움,"['사라진 목소리', '낡은 공책', '눈 내리는 길']",61
111,시나리오,장면 전환,장면 '고요한 호수가 있는 공원'에서 '깊은 해저 기지'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 카메라 패닝,어려움,"['종소리', '별똥별', '유리창']",78
112,시나리오,장면 전환,장면 '불꽃놀이 축제장'에서 '강변 자전거 도로'로 전환되는 시나리오를 몽환적 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,중간,"['흐린 유리창', '발자국', '은빛 실']",66
113,시나리오,장면 전환,장면 '우주 정거장'에서 '광활한 사막 평원'로 전환되는 시나리오를 로맨틱 톤으로 5줄 이내로 작성하세요. 전환 방식: 슬로 모션,쉬움,"['포장마차', '달빛', '벽화']",127
114,시나리오,장면 전환,장면 '폭풍우 치는 바다 위'에서 '어두운 지하철역'로 전환되는 시나리오를 서스펜스 톤으로 5줄 이내로 작성하세요. 전환 방식: 서서히 페이드아웃,중간,"['눈발', '흰 시험지', '사라진 목소리']",127
115,시나리오,장면 전환,장면 '고대 유적지'에서 '빙하 동굴'로 전환되는 시나리오를 따뜻한 톤으로 5줄 이내로 작성하세요. 전환 방식: 컷 전환,어려움,"['낡은 책장', '잔디', '가로등']",79
116,시나리오,장면 전환,장면 '하얀 모래사장'에서 '포근한 찻집'로 전환되는 시나리오를 스릴러 톤으로 5줄 이내로 작성하세요. 전환 방식: 몽타주,어려움,"['흰 천', '구름', '잔디']",71
117,시나리오,장면 전환,장면 '붉게 물든 초원'에서 '황량한 들판'로 전환되는 시나리오를 현실적 톤으로 5줄 이내로 작성하세요. 전환 방식: 플래시백,중간,"['비석', '유리병', '철문']",110
